array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CANMOS,EUA,Eureka,80.00,274.10,87.40,343.59,-54.45,486.38,6.31,17.69
CANMOS,FCC,Fort Churchill,58.76,265.91,67.98,334.84,-1.91,7.12,6.90,17.10
CANMOS,GLN,Glenlea,49.65,262.88,59.11,331.41,3.23,3.79,7.13,16.87
CANMOS,GWC,Great Whale River,55.30,282.25,64.53,0.04,-16.26,5.41,5.22,18.78
CANMOS,IQA,Iqaluit,63.75,291.48,71.58,14.98,-27.93,10.02,4.22,19.78
CANMOS,MBC,Mould Bay,76.31,240.64,80.89,281.45,20.38,39.86,10.46,13.54
CANMOS,MEA,Meanook,54.62,246.65,61.67,308.50,14.83,4.44,8.65,15.35
CANMOS,OTT,Ottawa,45.40,284.45,54.84,2.49,-13.21,3.02,5.05,18.95
CANMOS,PBQ,Poste de-la-Baleine,55.28,282.25,64.51,0.04,-16.25,5.40,5.22,18.78
CANMOS,RES,Resolute,74.69,265.11,82.44,326.52,-22.60,57.73,7.45,16.55
CANMOS,STJ,St. John's,47.59,307.32,52.34,31.39,-18.53,2.68,3.13,20.87
CANMOS,SNK,Sanikiluaq,56.50,280.80,65.78,357.95,-15.95,5.94,5.36,18.64
CANMOS,VIC,Victoria,48.52,236.58,53.73,298.33,16.43,2.86,9.33,14.67
CANMOS,WHS,Whiteshell,49.80,264.75,59.41,334.07,1.58,3.86,6.95,17.05
CANMOS,YKC,Yellowknife,62.48,245.52,69.05,304.09,17.29,7.82,8.95,15.05
AUTUMNX,FSJ,Fort St. John,56.23,239.27,61.87,298.95,18.06,4.50,9.29,14.71
AUTUMNX,AKUL,Akulivik,60.82,281.85,69.78,359.89,-20.17,8.37,5.23,18.77
AUTUMNX,ATHA,Athabasca,54.71,246.69,61.77,308.52,14.84,4.47,8.65,15.35
AUTUMNX,INUK,Inukjuak,58.47,281.95,67.56,359.83,-18.25,6.86,5.23,18.77
AUTUMNX,INUV,Inuvik,68.41,226.23,71.28,277.60,23.27,9.71,10.71,13.29
AUTUMNX,KJPK,Kuujjuarapik,55.28,282.24,64.52,0.02,-16.25,5.40,5.22,18.78
AUTUMNX,LARG,La,55.16,254.74,63.47,319.09,9.81,5.01,7.95,16.05
AUTUMNX,LETH,Lethbridge,49.64,247.13,56.89,310.40,13.56,3.35,8.53,15.47
AUTUMNX,PUVR,Puvirnituq,60.05,282.71,68.99,1.14,-20.10,7.78,5.14,18.86
AUTUMNX,RADI,Radisson,53.79,282.38,63.09,0.12,-15.47,4.88,5.21,18.79
AUTUMNX,REDR,Red,52.14,246.16,59.17,308.57,14.51,3.81,8.65,15.35
AUTUMNX,ROTH,Priddis,50.87,245.70,57.84,308.33,14.43,3.53,8.66,15.34
AUTUMNX,SALU,Salluit,62.20,284.35,70.87,3.93,-23.24,9.32,4.96,19.04
AUTUMNX,SCHF,Schefferville,54.80,293.19,62.69,15.45,-21.19,4.75,4.19,19.81
AUTUMNX,SEPT,Spet-Iles,50.22,293.73,58.09,15.53,-18.97,3.58,4.18,19.82
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,57.56,7.06,-16.05,3.48,4.75,19.25
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,57.62,359.52,-12.74,3.49,5.25,18.75
DTU,AMK,Tasiilaq,65.60,322.37,68.47,52.36,-23.32,7.42,1.73,22.27
DTU,ATU,Attu,67.93,306.43,73.41,36.95,-31.40,12.27,2.76,21.24
DTU,BFE,Brorfelde,55.62,11.67,52.16,89.00,2.59,2.66,23.29,0.71
DTU,DMH,Danmarkshavn,76.77,341.37,77.10,82.18,-17.81,20.05,23.74,0.26
DTU,FHB,Paamiut,62.00,310.32,66.85,38.19,-25.39,6.47,2.67,21.33
DTU,GDH,Qeqertarsuaq,69.25,306.47,74.68,38.02,-32.65,14.32,2.68,21.32
DTU,GHB,Nuuk,64.17,308.27,69.41,36.87,-27.60,8.08,2.76,21.24
DTU,HOV,Faroe Islands,61.50,353.24,59.86,76.30,-5.85,3.97,0.13,23.87
DTU,KUV,Kullorsuaq,74.57,302.82,80.17,39.91,-39.58,34.31,2.56,21.44
DTU,NAQ,Narsarsuaq,61.16,314.56,65.20,42.35,-23.53,5.68,2.40,21.60
DTU,NRD,Nord,81.60,343.33,81.18,98.66,-17.93,42.57,22.64,1.36
DTU,NRSQ,Narsarsuaq,61.16,314.56,65.20,42.35,-23.53,5.68,2.40,21.60
DTU,ROE,Romo,55.17,8.55,51.73,86.23,1.52,2.61,23.47,0.53
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.25,70.22,-17.52,9.68,0.54,23.46
DTU,SKT,Maniitsoq,65.42,307.10,70.85,36.17,-28.95,9.29,2.81,21.19
DTU,STF,Kangerlussuaq,67.02,309.28,72.07,39.66,-29.69,10.55,2.58,21.42
DTU,SUM,Summit Ice Cap,72.32,321.70,75.34,57.84,-28.24,15.61,1.36,22.64
DTU,SVS,Savissivik,76.02,294.90,82.48,30.84,-44.17,58.31,3.16,20.84
DTU,TAB,Thule Air Base ,79.54,291.18,85.88,36.61,-51.08,193.62,2.78,21.22
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-40.64,50.24,-23.23,1.74,1.87,22.13
DTU,THL,Qaanaaq,77.47,290.77,84.20,26.99,-47.58,97.85,3.42,20.58
DTU,UMQ,Uummannaq,70.68,307.87,75.83,41.04,-33.54,16.70,2.48,21.52
DTU,UPN,Upernavik,72.78,303.85,78.39,38.48,-37.18,24.70,2.65,21.35
IMAGE,NAL,Ny Alesund,78.92,11.95,76.49,108.19,4.18,18.32,22.01,1.99
IMAGE,LYR,Longyearbyen,78.20,15.82,75.56,109.41,6.88,16.09,21.93,2.07
IMAGE,HOR,Hornsund,77.00,15.60,74.42,107.20,6.55,13.86,22.07,1.93
IMAGE,HOP,Hopen Island,76.51,25.01,73.44,113.29,12.81,12.31,21.67,2.33
IMAGE,BJN,Bear Island,74.50,19.20,71.76,106.45,8.51,10.21,22.12,1.88
IMAGE,NOR,Nordkapp,71.09,25.79,68.06,108.31,11.56,7.16,22.00,2.00
IMAGE,SOR,Soroya,70.54,22.22,67.65,105.04,9.39,6.91,22.22,1.78
IMAGE,ALT,Alta,69.86,22.96,66.93,105.12,9.62,6.51,22.21,1.79
IMAGE,KEV,Kevo,69.76,27.01,66.67,108.32,11.76,6.38,22.00,2.00
IMAGE,TRO,Tromso,69.66,18.94,66.90,101.76,7.34,6.50,22.44,1.56
IMAGE,MAS,Masi,69.46,23.70,66.49,105.43,9.91,6.29,22.19,1.81
IMAGE,AND,Andenes,69.30,16.03,66.67,99.18,5.65,6.38,22.61,1.39
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.20,102.79,8.22,6.14,22.37,1.63
IMAGE,KAU,Kautokeino,69.02,23.05,66.07,104.61,9.43,6.08,22.25,1.75
IMAGE,IVA,Ivalo,68.56,27.29,65.45,107.77,11.49,5.79,22.03,1.97
IMAGE,ABK,Abisko,68.35,18.82,65.56,100.74,7.02,5.84,22.50,1.50
IMAGE,LEK,Leknes,68.13,13.54,65.59,96.36,4.12,5.86,22.79,1.21
IMAGE,MUO,Muonio,68.02,23.53,65.03,104.35,9.40,5.61,22.26,1.74
IMAGE,LOZ,Lovozero,67.97,35.08,64.65,113.94,14.95,5.45,21.62,2.38
IMAGE,KIR,Kiruna,67.84,20.42,64.97,101.71,7.75,5.59,22.44,1.56
IMAGE,RST,Rost,67.52,12.09,65.03,94.79,3.28,5.61,22.90,1.10
IMAGE,SOD,Sodankylä,67.37,26.63,64.27,106.52,10.75,5.30,22.12,1.88
IMAGE,PEL,Pello,66.90,24.08,63.87,104.14,9.36,5.15,22.28,1.72
IMAGE,JCK,Jackvik,66.40,16.98,63.62,98.04,5.72,5.07,22.68,1.32
IMAGE,DON,Donna,66.11,12.50,63.53,94.24,3.40,5.03,22.94,1.06
IMAGE,RAN,Ranua,65.90,26.41,62.77,105.55,10.15,4.78,22.18,1.82
IMAGE,RVK,Rorvik,64.94,10.98,62.37,92.34,2.57,4.65,23.06,0.94
IMAGE,LYC,Lycksele,64.61,18.75,61.68,98.51,6.28,4.44,22.65,1.35
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.33,105.58,10.06,4.35,22.18,1.82
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.46,108.06,10.94,3.87,22.02,1.98
IMAGE,HAN,Hankasalmi,62.25,26.60,59.00,104.08,9.07,3.77,22.28,1.72
IMAGE,DOB,Dombas,62.07,9.11,59.38,89.36,1.63,3.85,23.26,0.74
IMAGE,SOL,Solund,61.08,4.84,58.53,85.43,-0.26,3.67,23.52,0.48
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.20,101.74,7.83,3.41,22.44,1.56
IMAGE,HAR,Harestua,60.21,10.71,57.28,89.85,2.32,3.42,23.23,0.77
IMAGE,UPS,Uppsala,59.90,17.35,56.72,95.28,4.96,3.32,22.87,1.13
IMAGE,KAR,Karmoy,59.21,5.24,56.43,84.95,0.05,3.27,23.56,0.44
IMAGE,TAR,Tartu,58.26,26.46,54.82,102.58,7.86,3.01,22.38,1.62
IMAGE,BRZ,Birzai,56.17,24.86,52.61,100.56,6.84,2.71,22.52,1.48
IMAGE,HLP,Hel,54.61,18.82,50.93,94.82,4.78,2.52,22.90,1.10
IMAGE,SUW,Suwałki,54.01,23.18,50.27,98.50,5.92,2.45,22.65,1.35
IMAGE,WNG,Wingst,53.74,9.07,50.07,86.23,1.72,2.43,23.47,0.53
IMAGE,NGK,Niemegk,52.07,12.68,48.09,88.83,2.80,2.24,23.30,0.70
IMAGE,PPN,Polesie,51.45,23.13,47.46,97.86,5.46,2.19,22.69,1.31
GIMA,ARCT,Arctic Village,68.13,214.43,68.93,266.73,20.43,7.74,11.44,12.56
GIMA,BETT,Bettles,66.90,208.45,66.68,262.53,17.92,6.38,11.72,12.28
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.23,267.05,18.85,5.70,11.42,12.58
GIMA,EAGL,Eagle,64.78,218.84,66.34,273.17,20.81,6.21,11.01,12.99
GIMA,FYKN,Fort Yukon,66.56,214.79,67.41,268.25,20.14,6.77,11.34,12.66
GIMA,GAKO,Gakona,62.39,214.87,63.20,270.91,19.11,4.92,11.16,12.84
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.16,267.28,17.35,4.30,11.40,12.60
GIMA,HOMR,Homer,59.66,208.35,59.23,266.46,16.43,3.82,11.45,12.55
GIMA,KAKO,Kaktovik,70.14,216.35,71.25,266.61,21.58,9.68,11.45,12.55
GIMA,KENA,Kenai College,60.55,208.74,60.21,266.40,16.73,4.05,11.46,12.54
GIMA,POKR,Poker Flat,65.12,212.57,65.56,267.27,19.05,5.84,11.40,12.60
GIMA,TRAP,Trapper Creek,62.24,209.58,62.09,266.31,17.37,4.56,11.47,12.53
MACCS,NAN,Nain,56.40,298.30,63.40,22.36,-22.99,4.99,3.73,20.27
MACCS,PGG,Pangnirtung,66.10,294.20,73.46,19.76,-30.95,12.33,3.90,20.10
MACCS,CRV,Clyde River,70.50,291.40,77.89,17.98,-36.34,22.73,4.02,19.98
MACCS,CDR,Cape Dorset,64.20,283.40,72.82,2.77,-24.83,11.46,5.03,18.97
MACCS,IGL,Igloolik,69.30,278.20,77.79,354.70,-28.19,22.37,5.57,18.43
MACCS,CHB,Coral Harbour,64.19,276.65,73.16,351.75,-19.03,11.92,5.77,18.23
MACCS,RBY,Repulse Bay,66.52,273.77,75.36,346.80,-18.75,15.65,6.10,17.90
MACCS,PEB,Pelly Bay,68.54,270.21,77.16,340.20,-16.93,20.25,6.54,17.46
MACCS,GJO,Gjoa Haven,68.63,264.15,76.98,329.33,-7.05,19.71,7.26,16.74
McMAC,AMER,Americus,38.50,263.70,48.41,333.33,3.21,2.27,7.00,17.00
McMAC,BENN,Bennington,41.36,262.84,51.10,332.01,3.72,2.54,7.08,16.92
McMAC,GLYN,Glyndon,46.87,263.55,56.50,332.60,2.91,3.28,7.05,16.95
McMAC,LRES,Linares,24.80,260.40,34.54,329.98,5.13,1.47,7.22,16.78
McMAC,LYFD,Lyford,26.40,262.20,36.38,332.03,4.26,1.54,7.08,16.92
McMAC,PCEL,Purcell,35.00,262.60,44.87,332.07,3.97,1.99,7.08,16.92
McMAC,RICH,Richardson,32.98,262.25,42.85,331.74,4.19,1.86,7.10,16.90
McMAC,SATX,San Antonio,29.44,261.39,39.26,330.87,4.65,1.67,7.16,16.84
McMAC,WRTH,Worthington,43.60,264.40,53.42,334.00,2.48,2.82,6.95,17.05
THEMIS,BMLS,Bay Mills,46.48,275.31,56.53,349.48,-7.00,3.29,5.92,18.08
THEMIS,CCNV,Carson City,39.19,240.22,45.26,304.75,13.51,2.02,8.90,15.10
THEMIS,CHBG,Chibougamau,49.81,285.58,58.95,4.42,-15.52,3.76,4.92,19.08
THEMIS,DRBY,Derby,44.95,287.87,53.93,7.17,-14.86,2.88,4.74,19.26
THEMIS,GBAY,Goose Bay,53.32,299.54,60.07,23.33,-21.30,4.02,3.66,20.34
THEMIS,HOTS,Hot Springs,47.59,245.34,54.54,308.69,13.87,2.97,8.64,15.36
THEMIS,KAPU,Kapuskasing,49.39,277.68,59.22,353.01,-9.88,3.82,5.69,18.31
THEMIS,KIAN,Kiana,66.97,199.56,65.40,255.26,13.98,5.77,12.20,11.80
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,66.15,13.84,-22.94,6.12,4.30,19.70
THEMIS,LOYS,Loysburg,40.18,281.62,50.15,358.16,-10.02,2.44,5.34,18.66
THEMIS,MCGR,Mcgrath,62.95,204.40,61.95,261.54,15.51,4.52,11.78,12.22
THEMIS,PGEO,Prince George,53.81,237.17,59.08,297.37,17.82,3.79,9.39,14.61
THEMIS,PINE,Pine Ridge,43.08,257.41,52.12,324.65,7.33,2.65,7.58,16.42
THEMIS,PTRS,Petersburg,56.81,227.05,59.98,285.30,19.58,4.00,10.20,13.80
THEMIS,RMUS,Remus,43.66,274.86,53.85,348.77,-5.94,2.87,5.97,18.03
THEMIS,SNAP,Snap Lake,63.58,249.13,70.67,308.42,15.04,9.13,8.66,15.34
THEMIS,SWNO,Shawano,44.78,271.40,54.92,343.83,-3.35,3.03,6.30,17.70
THEMIS,TPAS,The Pas,53.99,259.06,62.89,325.39,6.22,4.82,7.53,16.47
THEMIS,UKIA,Ukiah,45.14,241.07,51.30,304.28,14.63,2.56,8.93,15.07
THEMIS,WHIT,Whitehorse,61.01,224.78,63.71,281.08,20.72,5.10,10.48,13.52
USGS,BOU,Boulder,40.14,254.76,48.84,321.63,8.60,2.31,7.78,16.22
USGS,BRW,Point Barrow,71.32,203.38,70.44,254.67,16.54,8.93,12.24,11.76
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.03,342.27,-0.72,1.76,6.40,17.60
USGS,CMO,Fairbanks,64.87,212.14,65.23,267.05,18.84,5.70,11.42,12.58
USGS,DED,Dead Horse,70.36,211.21,70.64,261.95,19.79,9.10,11.76,12.24
USGS,FRD,Corbin,38.20,282.63,48.16,359.41,-10.20,2.25,5.26,18.74
USGS,FRN,Fresno,37.09,240.29,43.20,305.30,13.06,1.88,8.87,15.13
USGS,GUA,Dededo,13.59,144.87,9.56,216.84,1.06,1.03,14.76,9.24
USGS,HON,Honolulu,21.32,202.00,22.27,270.88,9.66,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.74,305.59,14.85,3.00,8.85,15.15
USGS,SHU,Sand Point,55.38,199.54,53.37,260.60,12.51,2.81,11.85,12.15
USGS,SIT,Sitka,57.06,224.67,59.74,282.78,19.51,3.94,10.37,13.63
USGS,SJG,Cayey,18.11,293.85,27.22,11.75,-12.74,1.26,4.44,19.56
USGS,TUC,Tucson,32.17,249.27,40.01,316.25,9.91,1.70,8.14,15.86
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.68,38.10,-110.02,25.96,2.68,21.32
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.90,33.32,-100.51,19.48,3.00,21.00
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.60,38.96,-79.35,16.17,2.62,21.38
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.88,36.56,-60.19,12.97,2.78,21.22
PENGUIN,PG4,Antarctica,-83.34,12.25,-71.17,36.23,-35.44,9.59,2.80,21.20
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.78,37.08,-28.79,8.37,2.75,21.25
