array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
DTU,DMH,Danmarkshavn,76.77,341.37,77.07,81.67,-16.93,19.97,23.78,0.22
DTU,FHB,Paamiut,62.00,310.32,66.69,38.14,-24.73,6.38,2.69,21.31
DTU,GDH,Qeqertarsuaq,69.25,306.47,74.53,37.85,-31.68,14.06,2.71,21.29
DTU,GHB,Nuuk,64.17,308.27,69.25,36.80,-26.85,7.96,2.78,21.22
DTU,HOV,Faroe Islands,61.50,353.24,59.80,76.17,-5.40,3.95,0.15,23.85
DTU,KUV,Kullorsuaq,74.57,302.82,80.04,39.52,-38.26,33.40,2.59,21.41
DTU,NAQ,Narsarsuaq,61.16,314.56,65.04,42.29,-22.90,5.62,2.41,21.59
DTU,NRD,Nord,81.60,343.33,81.20,97.85,-16.79,42.75,22.71,1.29
DTU,NRSQ,Narsarsuaq,61.16,314.56,65.04,42.29,-22.90,5.62,2.41,21.59
DTU,ROE,Romo,55.17,8.55,51.70,86.18,1.85,2.60,23.48,0.52
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.18,69.94,-16.82,9.61,0.57,23.43
DTU,SKT,Maniitsoq,65.42,307.10,70.69,36.09,-28.15,9.14,2.82,21.18
DTU,STF,Kangerlussuaq,67.02,309.28,71.92,39.53,-28.85,10.38,2.59,21.41
DTU,SUM,Summit Ice Cap,72.32,321.70,75.24,57.49,-27.33,15.40,1.40,22.60
DTU,SVS,Savissivik,76.02,294.90,82.33,30.45,-42.57,56.12,3.20,20.80
DTU,TAB,Thule Air Base ,79.54,291.18,85.74,35.58,-49.04,181.55,2.86,21.14
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-40.83,50.51,-23.14,1.75,1.86,22.14
DTU,THL,Qaanaaq,77.47,290.77,84.05,26.53,-45.73,93.00,3.46,20.54
DTU,UMQ,Uummannaq,70.68,307.87,75.70,40.81,-32.53,16.38,2.51,21.49
DTU,UPN,Upernavik,72.78,303.85,78.25,38.20,-35.99,24.13,2.68,21.32
IMAGE,NAL,Ny Alesund,78.92,11.95,76.53,107.77,4.96,18.44,22.04,1.96
IMAGE,LYR,Longyearbyen,78.20,15.82,75.61,109.04,7.61,16.20,21.96,2.04
IMAGE,HOR,Hornsund,77.00,15.60,74.46,106.86,7.23,13.94,22.10,1.90
IMAGE,HOP,Hopen Island,76.51,25.01,73.50,113.01,13.43,12.40,21.69,2.31
IMAGE,BJN,Bear Island,74.50,19.20,71.81,106.19,9.09,10.26,22.15,1.85
IMAGE,NOR,Nordkapp,71.09,25.79,68.10,108.14,12.02,7.19,22.02,1.98
IMAGE,SOR,Soroya,70.54,22.22,67.69,104.86,9.86,6.94,22.24,1.76
IMAGE,ALT,Alta,69.86,22.96,66.97,104.96,10.07,6.53,22.23,1.77
IMAGE,KEV,Kevo,69.76,27.01,66.72,108.18,12.20,6.40,22.02,1.98
IMAGE,TRO,Tromso,69.66,18.94,66.93,101.59,7.81,6.51,22.46,1.54
IMAGE,MAS,Masi,69.46,23.70,66.53,105.28,10.35,6.31,22.21,1.79
IMAGE,AND,Andenes,69.30,16.03,66.69,99.00,6.12,6.39,22.63,1.37
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.24,102.64,8.67,6.16,22.39,1.61
IMAGE,KAU,Kautokeino,69.02,23.05,66.11,104.46,9.87,6.10,22.27,1.73
IMAGE,IVA,Ivalo,68.56,27.29,65.50,107.64,11.90,5.81,22.05,1.95
IMAGE,ABK,Abisko,68.35,18.82,65.59,100.59,7.46,5.85,22.52,1.48
IMAGE,LEK,Leknes,68.13,13.54,65.61,96.20,4.58,5.86,22.82,1.18
IMAGE,MUO,Muonio,68.02,23.53,65.07,104.22,9.83,5.63,22.28,1.72
IMAGE,LOZ,Lovozero,67.97,35.08,64.71,113.84,15.34,5.48,21.64,2.36
IMAGE,KIR,Kiruna,67.84,20.42,65.00,101.56,8.19,5.60,22.46,1.54
IMAGE,RST,Rost,67.52,12.09,65.04,94.63,3.74,5.62,22.92,1.08
IMAGE,SOD,Sodankylä,67.37,26.63,64.31,106.40,11.15,5.32,22.14,1.86
IMAGE,PEL,Pello,66.90,24.08,63.90,104.02,9.77,5.17,22.29,1.71
IMAGE,JCK,Jackvik,66.40,16.98,63.64,97.90,6.14,5.07,22.70,1.30
IMAGE,DON,Donna,66.11,12.50,63.54,94.09,3.83,5.04,22.96,1.04
IMAGE,RAN,Ranua,65.90,26.41,62.81,105.45,10.54,4.79,22.20,1.80
IMAGE,RVK,Rorvik,64.94,10.98,62.37,92.20,2.99,4.65,23.08,0.92
IMAGE,LYC,Lycksele,64.61,18.75,61.70,98.40,6.68,4.45,22.67,1.33
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.37,105.49,10.42,4.36,22.20,1.80
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.51,108.00,11.27,3.88,22.03,1.97
IMAGE,HAN,Hankasalmi,62.25,26.60,59.03,104.01,9.41,3.78,22.29,1.71
IMAGE,DOB,Dombas,62.07,9.11,59.37,89.25,2.03,3.85,23.28,0.72
IMAGE,SOL,Solund,61.08,4.84,58.50,85.32,0.14,3.66,23.54,0.46
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.23,101.68,8.16,3.41,22.45,1.55
IMAGE,HAR,Harestua,60.21,10.71,57.27,89.77,2.69,3.42,23.24,0.76
IMAGE,UPS,Uppsala,59.90,17.35,56.73,95.21,5.31,3.32,22.88,1.12
IMAGE,KAR,Karmoy,59.21,5.24,56.40,84.87,0.43,3.27,23.57,0.43
IMAGE,TAR,Tartu,58.26,26.46,54.85,102.54,8.16,3.02,22.39,1.61
IMAGE,BRZ,Birzai,56.17,24.86,52.63,100.54,7.13,2.71,22.53,1.47
IMAGE,HLP,Hel,54.61,18.82,50.94,94.80,5.08,2.52,22.91,1.09
IMAGE,SUW,Suwałki,54.01,23.18,50.29,98.49,6.20,2.45,22.66,1.34
IMAGE,WNG,Wingst,53.74,9.07,50.05,86.19,2.03,2.42,23.48,0.52
IMAGE,NGK,Niemegk,52.07,12.68,48.08,88.81,3.10,2.24,23.31,0.69
IMAGE,PPN,Polesie,51.45,23.13,47.48,97.87,5.72,2.19,22.70,1.30
GIMA,ARCT,Arctic Village,68.13,214.43,68.96,267.31,19.44,7.76,11.41,12.59
GIMA,BETT,Bettles,66.90,208.45,66.72,263.06,17.05,6.40,11.69,12.31
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.26,267.56,18.03,5.71,11.39,12.61
GIMA,EAGL,Eagle,64.78,218.84,66.36,273.70,19.95,6.22,10.98,13.02
GIMA,FYKN,Fort Yukon,66.56,214.79,67.43,268.81,19.23,6.79,11.31,12.69
GIMA,GAKO,Gakona,62.39,214.87,63.22,271.40,18.37,4.93,11.14,12.86
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.19,267.74,16.68,4.31,11.38,12.62
GIMA,HOMR,Homer,59.66,208.35,59.26,266.89,15.81,3.83,11.44,12.56
GIMA,KAKO,Kaktovik,70.14,216.35,71.28,267.24,20.44,9.71,11.41,12.59
GIMA,KENA,Kenai College,60.55,208.74,60.25,266.84,16.09,4.06,11.44,12.56
GIMA,POKR,Poker Flat,65.12,212.57,65.59,267.78,18.22,5.85,11.38,12.62
GIMA,TRAP,Trapper Creek,62.24,209.58,62.12,266.77,16.67,4.57,11.44,12.56
MACCS,NAN,Nain,56.40,298.30,63.21,22.47,-22.48,4.92,3.73,20.27
MACCS,PGG,Pangnirtung,66.10,294.20,73.28,19.81,-30.04,12.09,3.91,20.09
MACCS,CRV,Clyde River,70.50,291.40,77.73,17.98,-35.11,22.13,4.03,19.97
MACCS,CDR,Cape Dorset,64.20,283.40,72.65,3.00,-24.09,11.24,5.03,18.97
MACCS,IGL,Igloolik,69.30,278.20,77.63,355.03,-27.10,21.79,5.56,18.44
MACCS,CHB,Coral Harbour,64.19,276.65,73.00,352.09,-18.46,11.70,5.76,18.24
MACCS,RBY,Repulse Bay,66.52,273.77,75.20,347.21,-18.11,15.32,6.08,17.92
MACCS,PEB,Pelly Bay,68.54,270.21,77.01,340.70,-16.33,19.79,6.52,17.48
MACCS,GJO,Gjoa Haven,68.63,264.15,76.85,329.95,-6.97,19.32,7.23,16.77
McMAC,AMER,Americus,38.50,263.70,48.32,333.68,3.00,2.26,6.98,17.02
McMAC,BENN,Bennington,41.36,262.84,51.01,332.37,3.51,2.53,7.07,16.93
McMAC,GLYN,Glyndon,46.87,263.55,56.40,332.98,2.72,3.26,7.03,16.97
McMAC,LRES,Linares,24.80,260.40,34.50,330.29,4.90,1.47,7.21,16.79
McMAC,LYFD,Lyford,26.40,262.20,36.33,332.34,4.03,1.54,7.07,16.93
McMAC,PCEL,Purcell,35.00,262.60,44.80,332.42,3.75,1.99,7.07,16.93
McMAC,RICH,Richardson,32.98,262.25,42.79,332.07,3.96,1.86,7.09,16.91
McMAC,SATX,San Antonio,29.44,261.39,39.21,331.19,4.43,1.67,7.15,16.85
McMAC,WRTH,Worthington,43.60,264.40,53.32,334.37,2.28,2.80,6.94,17.06
THEMIS,BMLS,Bay Mills,46.48,275.31,56.38,349.82,-7.03,3.26,5.91,18.09
THEMIS,CCNV,Carson City,39.19,240.22,45.25,305.07,13.30,2.02,8.89,15.11
THEMIS,CHBG,Chibougamau,49.81,285.58,58.76,4.68,-15.32,3.72,4.92,19.08
THEMIS,DRBY,Derby,44.95,287.87,53.73,7.43,-14.72,2.86,4.73,19.27
THEMIS,GBAY,Goose Bay,53.32,299.54,59.87,23.44,-20.86,3.97,3.67,20.33
THEMIS,HOTS,Hot Springs,47.59,245.34,54.50,309.07,13.58,2.97,8.62,15.38
THEMIS,KAPU,Kapuskasing,49.39,277.68,59.05,353.33,-9.82,3.78,5.67,18.33
THEMIS,KIAN,Kiana,66.97,199.56,65.45,255.75,13.23,5.79,12.18,11.82
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,65.96,14.00,-22.42,6.03,4.30,19.70
THEMIS,LOYS,Loysburg,40.18,281.62,49.97,358.47,-10.04,2.42,5.33,18.67
THEMIS,MCGR,Mcgrath,62.95,204.40,61.99,262.00,14.83,4.53,11.76,12.24
THEMIS,PGEO,Prince George,53.81,237.17,59.05,297.79,17.38,3.78,9.38,14.62
THEMIS,PINE,Pine Ridge,43.08,257.41,52.05,325.01,7.10,2.64,7.56,16.44
THEMIS,PTRS,Petersburg,56.81,227.05,59.97,285.74,19.01,3.99,10.18,13.82
THEMIS,RMUS,Remus,43.66,274.86,53.70,349.11,-6.02,2.85,5.95,18.05
THEMIS,SNAP,Snap Lake,63.58,249.13,70.59,309.00,14.34,9.06,8.63,15.37
THEMIS,SWNO,Shawano,44.78,271.40,54.79,344.18,-3.46,3.01,6.28,17.72
THEMIS,TPAS,The Pas,53.99,259.06,62.79,325.82,5.98,4.78,7.51,16.49
THEMIS,UKIA,Ukiah,45.14,241.07,51.28,304.64,14.37,2.56,8.92,15.08
THEMIS,WHIT,Whitehorse,61.01,224.78,63.71,281.58,20.01,5.10,10.46,13.54
USGS,BOU,Boulder,40.14,254.76,48.79,321.98,8.38,2.30,7.76,16.24
USGS,BRW,Point Barrow,71.32,203.38,70.50,255.25,15.53,8.98,12.21,11.79
USGS,BSL,NASA Stennis Space Center,30.35,270.36,40.93,342.61,-0.94,1.75,6.39,17.61
USGS,CMO,Fairbanks,64.87,212.14,65.26,267.56,18.03,5.71,11.39,12.61
USGS,DED,Dead Horse,70.36,211.21,70.68,262.56,18.71,9.14,11.72,12.28
USGS,FRD,Corbin,38.20,282.63,47.98,359.72,-10.23,2.23,5.25,18.75
USGS,FRN,Fresno,37.09,240.29,43.20,305.61,12.86,1.88,8.85,15.15
USGS,GUA,Dededo,13.59,144.87,9.56,217.05,0.94,1.03,14.76,9.24
USGS,HON,Honolulu,21.32,202.00,22.30,271.09,9.58,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.71,305.98,14.55,3.00,8.83,15.17
USGS,SHU,Sand Point,55.38,199.54,53.41,260.96,12.03,2.81,11.83,12.17
USGS,SIT,Sitka,57.06,224.67,59.74,283.22,18.94,3.94,10.35,13.65
USGS,SJG,Cayey,18.11,293.85,26.93,12.02,-12.84,1.26,4.43,19.57
USGS,TUC,Tucson,32.17,249.27,40.00,316.56,9.72,1.70,8.12,15.88
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.73,38.18,-110.44,26.19,2.68,21.32
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.95,33.39,-100.89,19.62,3.00,21.00
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.65,39.06,-79.72,16.29,2.62,21.38
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.94,36.67,-60.53,13.06,2.78,21.22
PENGUIN,PG4,Antarctica,-83.34,12.25,-71.22,36.35,-35.73,9.65,2.81,21.19
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.84,37.21,-29.07,8.42,2.75,21.25
