array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
DTU,GHB,Nuuk,64.17,308.27,70.44,37.78,-33.18,8.92,2.64,21.36
DTU,HOV,Faroe Islands,61.50,353.24,60.17,77.39,-8.86,4.04,24.00,0.00
DTU,KUV,Kullorsuaq,74.57,302.82,81.02,43.20,-48.98,41.03,2.28,21.72
DTU,NAQ,Narsarsuaq,61.16,314.56,66.22,43.19,-28.22,6.15,2.28,21.72
DTU,NRD,Nord,81.60,343.33,80.99,103.91,-25.24,40.81,22.23,1.77
DTU,NRSQ,Narsarsuaq,61.16,314.56,66.22,43.19,-28.22,6.15,2.28,21.72
DTU,ROE,Romo,55.17,8.55,51.82,86.79,-0.49,2.62,23.37,0.63
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.63,72.44,-22.35,10.07,0.33,23.67
DTU,SKT,Maniitsoq,65.42,307.10,71.87,37.18,-34.91,10.32,2.68,21.32
DTU,STF,Kangerlussuaq,67.02,309.28,73.02,41.01,-35.92,11.73,2.42,21.58
DTU,SUM,Summit Ice Cap,72.32,321.70,75.94,60.61,-34.65,16.94,1.12,22.88
DTU,SVS,Savissivik,76.02,294.90,83.41,34.36,-55.80,75.85,2.87,21.13
DTU,TAB,Thule Air Base ,79.54,291.18,86.69,45.92,-65.62,299.37,2.09,21.91
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-39.44,48.77,-23.84,1.68,1.91,22.09
DTU,THL,Qaanaaq,77.47,290.77,85.15,31.28,-61.10,139.69,3.07,20.93
DTU,UMQ,Uummannaq,70.68,307.87,76.72,43.10,-40.92,18.95,2.28,21.72
DTU,UPN,Upernavik,72.78,303.85,79.28,41.01,-45.75,28.90,2.42,21.58
IMAGE,NAL,Ny Alesund,78.92,11.95,76.16,110.93,-0.64,17.47,21.76,2.24
IMAGE,LYR,Longyearbyen,78.20,15.82,75.22,111.85,2.41,15.36,21.70,2.30
IMAGE,HOR,Hornsund,77.00,15.60,74.11,109.45,2.38,13.34,21.86,2.14
IMAGE,HOP,Hopen Island,76.51,25.01,73.05,115.12,9.06,11.76,21.48,2.52
IMAGE,BJN,Bear Island,74.50,19.20,71.46,108.22,4.97,9.90,21.94,2.06
IMAGE,NOR,Nordkapp,71.09,25.79,67.73,109.54,8.74,6.96,21.85,2.15
IMAGE,SOR,Soroya,70.54,22.22,67.37,106.31,6.53,6.76,22.07,1.93
IMAGE,ALT,Alta,69.86,22.96,66.65,106.32,6.86,6.37,22.07,1.93
IMAGE,KEV,Kevo,69.76,27.01,66.35,109.41,9.14,6.21,21.86,2.14
IMAGE,TRO,Tromso,69.66,18.94,66.68,103.04,4.49,6.38,22.29,1.71
IMAGE,MAS,Masi,69.46,23.70,66.21,106.58,7.22,6.15,22.05,1.95
IMAGE,AND,Andenes,69.30,16.03,66.49,100.49,2.75,6.29,22.46,1.54
IMAGE,KIL,Kilpisjärvi,69.06,20.77,65.97,103.98,5.49,6.03,22.22,1.78
IMAGE,KAU,Kautokeino,69.02,23.05,65.80,105.73,6.78,5.95,22.11,1.89
IMAGE,IVA,Ivalo,68.56,27.29,65.14,108.75,8.99,5.66,21.91,2.09
IMAGE,ABK,Abisko,68.35,18.82,65.36,101.91,4.31,5.75,22.36,1.64
IMAGE,LEK,Leknes,68.13,13.54,65.46,97.63,1.27,5.80,22.65,1.35
IMAGE,MUO,Muonio,68.02,23.53,64.77,105.39,6.86,5.50,22.13,1.87
IMAGE,LOZ,Lovozero,67.97,35.08,64.25,114.68,12.72,5.30,21.51,2.49
IMAGE,KIR,Kiruna,67.84,20.42,64.75,102.80,5.15,5.50,22.30,1.70
IMAGE,RST,Rost,67.52,12.09,64.93,96.04,0.44,5.57,22.75,1.25
IMAGE,SOD,Sodankylä,67.37,26.63,63.97,107.43,8.35,5.19,21.99,2.01
IMAGE,PEL,Pello,66.90,24.08,63.61,105.08,6.94,5.06,22.15,1.85
IMAGE,JCK,Jackvik,66.40,16.98,63.47,99.09,3.15,5.01,22.55,1.45
IMAGE,DON,Donna,66.11,12.50,63.44,95.37,0.72,5.00,22.80,1.20
IMAGE,RAN,Ranua,65.90,26.41,62.49,106.37,7.88,4.69,22.07,1.93
IMAGE,RVK,Rorvik,64.94,10.98,62.32,93.41,-0.06,4.63,22.93,1.07
IMAGE,LYC,Lycksele,64.61,18.75,61.52,99.41,3.92,4.40,22.53,1.47
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.05,106.29,7.92,4.27,22.07,1.93
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.14,108.60,8.99,3.80,21.92,2.08
IMAGE,HAN,Hankasalmi,62.25,26.60,58.74,104.68,7.07,3.71,22.18,1.82
IMAGE,DOB,Dombas,62.07,9.11,59.40,90.27,-0.81,3.86,23.14,0.86
IMAGE,SOL,Solund,61.08,4.84,58.63,86.34,-2.78,3.69,23.40,0.60
IMAGE,NUR,Nurmijärvi,60.50,24.65,56.99,102.29,5.90,3.37,22.34,1.66
IMAGE,HAR,Harestua,60.21,10.71,57.29,90.63,0.07,3.42,23.11,0.89
IMAGE,UPS,Uppsala,59.90,17.35,56.62,95.93,2.91,3.30,22.76,1.24
IMAGE,KAR,Karmoy,59.21,5.24,56.54,85.76,-2.31,3.29,23.44,0.56
IMAGE,TAR,Tartu,58.26,26.46,54.59,102.99,6.09,2.98,22.29,1.71
IMAGE,BRZ,Birzai,56.17,24.86,52.41,100.91,5.15,2.69,22.43,1.57
IMAGE,HLP,Hel,54.61,18.82,50.84,95.21,3.06,2.51,22.81,1.19
IMAGE,SUW,Suwałki,54.01,23.18,50.11,98.79,4.30,2.43,22.57,1.43
IMAGE,WNG,Wingst,53.74,9.07,50.17,86.72,-0.20,2.44,23.38,0.62
IMAGE,NGK,Niemegk,52.07,12.68,48.13,89.20,1.06,2.25,23.21,0.79
IMAGE,PPN,Polesie,51.45,23.13,47.31,98.06,3.94,2.17,22.62,1.38
GIMA,ARCT,Arctic Village,68.13,214.43,68.76,263.33,26.79,7.62,11.60,12.40
GIMA,BETT,Bettles,66.90,208.45,66.46,259.48,23.24,6.27,11.86,12.14
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.08,264.08,24.03,5.63,11.55,12.45
GIMA,EAGL,Eagle,64.78,218.84,66.28,270.00,26.56,6.18,11.16,12.84
GIMA,FYKN,Fort Yukon,66.56,214.79,67.26,265.02,26.04,6.69,11.49,12.51
GIMA,GAKO,Gakona,62.39,214.87,63.10,268.10,23.92,4.89,11.28,12.72
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.02,264.68,21.60,4.26,11.51,12.49
GIMA,HOMR,Homer,59.66,208.35,59.09,264.02,20.29,3.79,11.56,12.44
GIMA,KAKO,Kaktovik,70.14,216.35,71.08,262.85,28.95,9.51,11.63,12.37
GIMA,KENA,Kenai College,60.55,208.74,60.07,263.88,20.77,4.02,11.56,12.44
GIMA,POKR,Poker Flat,65.12,212.57,65.41,264.26,24.33,5.77,11.54,12.46
GIMA,TRAP,Trapper Creek,62.24,209.58,61.94,263.64,21.77,4.52,11.58,12.42
MACCS,NAN,Nain,56.40,298.30,64.66,22.06,-26.84,5.46,3.69,20.31
MACCS,PGG,Pangnirtung,66.10,294.20,74.59,19.91,-37.85,14.16,3.83,20.17
MACCS,CRV,Clyde River,70.50,291.40,78.98,18.47,-45.64,27.39,3.93,20.07
MACCS,CDR,Cape Dorset,64.20,283.40,73.98,1.57,-30.48,13.12,5.05,18.95
MACCS,IGL,Igloolik,69.30,278.20,78.89,352.77,-36.79,26.94,5.64,18.36
MACCS,CHB,Coral Harbour,64.19,276.65,74.26,349.76,-23.23,13.59,5.84,18.16
MACCS,RBY,Repulse Bay,66.52,273.77,76.41,344.35,-23.39,18.11,6.20,17.80
MACCS,PEB,Pelly Bay,68.54,270.21,78.15,337.03,-21.19,23.71,6.69,17.31
MACCS,GJO,Gjoa Haven,68.63,264.15,77.84,325.41,-6.01,22.55,7.46,16.54
McMAC,AMER,Americus,38.50,263.70,48.98,331.33,4.84,2.32,7.07,16.93
McMAC,BENN,Bennington,41.36,262.84,51.70,329.95,5.39,2.60,7.16,16.84
McMAC,GLYN,Glyndon,46.87,263.55,57.20,330.40,4.59,3.41,7.13,16.87
McMAC,LRES,Linares,24.80,260.40,34.78,328.32,6.61,1.48,7.27,16.73
McMAC,LYFD,Lyford,26.40,262.20,36.69,330.31,5.80,1.56,7.14,16.86
McMAC,PCEL,Purcell,35.00,262.60,45.35,330.16,5.60,2.03,7.15,16.85
McMAC,RICH,Richardson,32.98,262.25,43.29,329.87,5.80,1.89,7.17,16.83
McMAC,SATX,San Antonio,29.44,261.39,39.61,329.09,6.22,1.68,7.22,16.78
McMAC,WRTH,Worthington,43.60,264.40,54.09,331.89,4.09,2.91,7.03,16.97
THEMIS,BMLS,Bay Mills,46.48,275.31,57.54,347.56,-6.53,3.47,5.99,18.01
THEMIS,CCNV,Carson City,39.19,240.22,45.40,303.00,15.10,2.03,8.96,15.04
THEMIS,CHBG,Chibougamau,49.81,285.58,60.19,3.04,-16.93,4.05,4.95,19.05
THEMIS,DRBY,Derby,44.95,287.87,55.24,5.80,-15.84,3.08,4.77,19.23
THEMIS,GBAY,Goose Bay,53.32,299.54,61.39,22.93,-24.59,4.36,3.63,20.37
THEMIS,HOTS,Hot Springs,47.59,245.34,54.87,306.49,16.22,3.02,8.72,15.28
THEMIS,KAPU,Kapuskasing,49.39,277.68,60.30,351.19,-10.07,4.07,5.74,18.26
THEMIS,KIAN,Kiana,66.97,199.56,65.08,252.49,18.36,5.63,12.32,11.68
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,67.38,13.15,-26.90,6.76,4.28,19.72
THEMIS,LOYS,Loysburg,40.18,281.62,51.30,356.43,-9.73,2.56,5.39,18.61
THEMIS,MCGR,Mcgrath,62.95,204.40,61.73,258.95,19.63,4.46,11.89,12.11
THEMIS,PGEO,Prince George,53.81,237.17,59.33,294.86,21.27,3.84,9.50,14.50
THEMIS,PINE,Pine Ridge,43.08,257.41,52.61,322.55,9.17,2.71,7.65,16.35
THEMIS,PTRS,Petersburg,56.81,227.05,60.08,282.70,23.62,4.02,10.31,13.69
THEMIS,RMUS,Remus,43.66,274.86,54.82,346.84,-5.18,3.01,6.03,17.97
THEMIS,SNAP,Snap Lake,63.58,249.13,71.18,304.80,21.40,9.61,8.84,15.16
THEMIS,SWNO,Shawano,44.78,271.40,55.81,341.80,-2.30,3.17,6.37,17.63
THEMIS,TPAS,The Pas,53.99,259.06,63.58,322.84,8.65,5.05,7.63,16.37
THEMIS,UKIA,Ukiah,45.14,241.07,51.53,302.26,16.74,2.58,9.01,14.99
THEMIS,WHIT,Whitehorse,61.01,224.78,63.76,278.16,25.76,5.12,10.61,13.39
USGS,BOU,Boulder,40.14,254.76,49.23,319.65,10.35,2.34,7.85,16.15
USGS,BRW,Point Barrow,71.32,203.38,70.10,251.33,22.46,8.63,12.40,11.60
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.67,340.40,0.83,1.79,6.46,17.54
USGS,CMO,Fairbanks,64.87,212.14,65.07,264.08,24.03,5.63,11.55,12.45
USGS,DED,Dead Horse,70.36,211.21,70.40,258.39,26.50,8.88,11.93,12.07
USGS,FRD,Corbin,38.20,282.63,49.34,357.70,-9.85,2.36,5.31,18.69
USGS,FRN,Fresno,37.09,240.29,43.31,303.63,14.50,1.89,8.91,15.09
USGS,GUA,Dededo,13.59,144.87,9.42,215.79,1.59,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.36,269.83,10.17,1.17,11.17,12.83
USGS,NEW,Colville National Forest,48.27,242.88,55.03,303.38,17.32,3.04,8.93,15.07
USGS,SHU,Sand Point,55.38,199.54,53.20,258.57,15.32,2.79,11.92,12.08
USGS,SIT,Sitka,57.06,224.67,59.81,280.21,23.56,3.95,10.48,13.52
USGS,SJG,Cayey,18.11,293.85,28.88,10.20,-11.97,1.30,4.48,19.52
USGS,TUC,Tucson,32.17,249.27,40.16,314.59,11.29,1.71,8.18,15.82
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.37,37.65,-107.84,24.62,2.65,21.35
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.59,32.90,-98.52,18.60,2.96,21.04
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.28,38.37,-77.44,15.48,2.60,21.40
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.54,35.97,-58.45,12.46,2.76,21.24
PENGUIN,PG4,Antarctica,-83.34,12.25,-70.80,35.56,-33.94,9.25,2.79,21.21
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.39,36.37,-27.40,8.07,2.73,21.27
