array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
AUTUMNX,FSJ,Fort St. John,56.23,239.27,62.14,296.39,21.76,4.58,9.41,14.59
AUTUMNX,AKUL,Akulivik,60.82,281.85,70.86,358.53,-23.66,9.30,5.26,18.74
AUTUMNX,ATHA,Athabasca,54.71,246.69,62.17,306.01,18.05,4.59,8.76,15.24
AUTUMNX,INUK,Inukjuak,58.47,281.95,68.65,358.44,-20.96,7.54,5.27,18.73
AUTUMNX,INUV,Inuvik,68.41,226.23,71.28,273.91,30.70,9.71,10.90,13.10
AUTUMNX,KJPK,Kuujjuarapik,55.28,282.24,65.62,358.61,-18.15,5.87,5.26,18.74
AUTUMNX,LARG,La,55.16,254.74,64.03,316.57,12.62,5.21,8.06,15.94
AUTUMNX,LETH,Lethbridge,49.64,247.13,57.24,308.20,15.96,3.42,8.62,15.38
AUTUMNX,PUVR,Puvirnituq,60.05,282.71,70.08,359.84,-23.45,8.62,5.17,18.83
AUTUMNX,RADI,Radisson,53.79,282.38,64.19,358.70,-17.07,5.28,5.25,18.75
AUTUMNX,REDR,Red,52.14,246.16,59.53,306.24,17.28,3.89,8.75,15.25
AUTUMNX,ROTH,Priddis,50.87,245.70,58.18,306.07,17.02,3.60,8.76,15.24
AUTUMNX,SALU,Salluit,62.20,284.35,71.97,2.83,-27.64,10.44,4.98,19.02
AUTUMNX,SCHF,Schefferville,54.80,293.19,63.89,14.75,-24.17,5.16,4.18,19.82
AUTUMNX,SEPT,Spet-Iles,50.22,293.73,59.35,14.70,-21.17,3.85,4.18,19.82
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,58.76,5.84,-17.41,3.72,4.78,19.22
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,58.72,358.00,-13.38,3.71,5.30,18.70
DTU,AMK,Tasiilaq,65.60,322.37,69.20,53.74,-28.00,7.93,1.58,22.42
DTU,ATU,Attu,67.93,306.43,74.32,38.20,-37.59,13.70,2.62,21.38
DTU,BFE,Brorfelde,55.62,11.67,52.19,89.48,0.77,2.66,23.20,0.80
DTU,DMH,Danmarkshavn,76.77,341.37,77.21,85.54,-23.25,20.40,23.46,0.54
DTU,FHB,Paamiut,62.00,310.32,67.84,38.87,-30.02,7.03,2.57,21.43
DTU,GDH,Qeqertarsuaq,69.25,306.47,75.56,39.52,-39.21,16.09,2.53,21.47
DTU,GHB,Nuuk,64.17,308.27,70.37,37.69,-32.76,8.86,2.65,21.35
DTU,HOV,Faroe Islands,61.50,353.24,60.15,77.30,-8.65,4.04,0.01,23.99
DTU,KUV,Kullorsuaq,74.57,302.82,80.97,42.94,-48.29,40.56,2.30,21.70
DTU,NAQ,Narsarsuaq,61.16,314.56,66.16,43.11,-27.86,6.12,2.29,21.71
DTU,NRD,Nord,81.60,343.33,81.01,103.58,-24.75,40.96,22.26,1.74
DTU,NRSQ,Narsarsuaq,61.16,314.56,66.16,43.11,-27.87,6.12,2.29,21.71
DTU,ROE,Romo,55.17,8.55,51.82,86.74,-0.36,2.62,23.38,0.62
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.61,72.28,-22.01,10.05,0.35,23.65
DTU,SKT,Maniitsoq,65.42,307.10,71.80,37.08,-34.46,10.25,2.69,21.31
DTU,STF,Kangerlussuaq,67.02,309.28,72.96,40.89,-35.45,11.65,2.44,21.56
DTU,SUM,Summit Ice Cap,72.32,321.70,75.90,60.40,-34.19,16.86,1.14,22.86
DTU,SVS,Savissivik,76.02,294.90,83.35,34.06,-54.94,74.56,2.89,21.11
DTU,TAB,Thule Air Base ,79.54,291.18,86.64,45.15,-64.56,291.22,2.15,21.85
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-39.52,48.85,-23.78,1.68,1.91,22.09
DTU,THL,Qaanaaq,77.47,290.77,85.09,30.91,-60.10,136.41,3.10,20.90
DTU,UMQ,Uummannaq,70.68,307.87,76.66,42.93,-40.37,18.79,2.30,21.70
DTU,UPN,Upernavik,72.78,303.85,79.23,40.80,-45.12,28.62,2.44,21.56
IMAGE,NAL,Ny Alesund,78.92,11.95,76.18,110.76,-0.32,17.53,21.78,2.22
IMAGE,LYR,Longyearbyen,78.20,15.82,75.24,111.70,2.71,15.41,21.72,2.28
IMAGE,HOR,Hornsund,77.00,15.60,74.13,109.31,2.66,13.38,21.88,2.12
IMAGE,HOP,Hopen Island,76.51,25.01,73.07,115.00,9.31,11.80,21.50,2.50
IMAGE,BJN,Bear Island,74.50,19.20,71.49,108.11,5.21,9.92,21.96,2.04
IMAGE,NOR,Nordkapp,71.09,25.79,67.76,109.46,8.92,6.98,21.87,2.13
IMAGE,SOR,Soroya,70.54,22.22,67.39,106.22,6.72,6.77,22.08,1.92
IMAGE,ALT,Alta,69.86,22.96,66.67,106.23,7.04,6.38,22.08,1.92
IMAGE,KEV,Kevo,69.76,27.01,66.37,109.33,9.31,6.23,21.88,2.12
IMAGE,TRO,Tromso,69.66,18.94,66.70,102.95,4.68,6.39,22.30,1.70
IMAGE,MAS,Masi,69.46,23.70,66.23,106.50,7.39,6.16,22.06,1.94
IMAGE,AND,Andenes,69.30,16.03,66.51,100.40,2.94,6.29,22.47,1.53
IMAGE,KIL,Kilpisjärvi,69.06,20.77,65.99,103.90,5.67,6.04,22.24,1.76
IMAGE,KAU,Kautokeino,69.02,23.05,65.82,105.65,6.95,5.96,22.12,1.88
IMAGE,IVA,Ivalo,68.56,27.29,65.16,108.69,9.15,5.67,21.92,2.08
IMAGE,ABK,Abisko,68.35,18.82,65.37,101.83,4.49,5.76,22.38,1.62
IMAGE,LEK,Leknes,68.13,13.54,65.48,97.54,1.46,5.80,22.66,1.34
IMAGE,MUO,Muonio,68.02,23.53,64.79,105.32,7.03,5.51,22.14,1.86
IMAGE,LOZ,Lovozero,67.97,35.08,64.28,114.63,12.86,5.31,21.52,2.48
IMAGE,KIR,Kiruna,67.84,20.42,64.77,102.72,5.32,5.50,22.32,1.68
IMAGE,RST,Rost,67.52,12.09,64.94,95.95,0.63,5.58,22.77,1.23
IMAGE,SOD,Sodankylä,67.37,26.63,63.99,107.37,8.50,5.20,22.01,1.99
IMAGE,PEL,Pello,66.90,24.08,63.63,105.02,7.10,5.07,22.16,1.84
IMAGE,JCK,Jackvik,66.40,16.98,63.48,99.02,3.32,5.02,22.56,1.44
IMAGE,DON,Donna,66.11,12.50,63.45,95.28,0.89,5.01,22.81,1.19
IMAGE,RAN,Ranua,65.90,26.41,62.51,106.31,8.03,4.69,22.08,1.92
IMAGE,RVK,Rorvik,64.94,10.98,62.33,93.33,0.12,4.64,22.94,1.06
IMAGE,LYC,Lycksele,64.61,18.75,61.53,99.35,4.07,4.40,22.54,1.46
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.07,106.24,8.05,4.27,22.08,1.92
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.17,108.56,9.11,3.81,21.93,2.07
IMAGE,HAN,Hankasalmi,62.25,26.60,58.76,104.64,7.19,3.72,22.19,1.81
IMAGE,DOB,Dombas,62.07,9.11,59.40,90.20,-0.65,3.86,23.15,0.85
IMAGE,SOL,Solund,61.08,4.84,58.62,86.27,-2.61,3.69,23.41,0.59
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.00,102.25,6.02,3.37,22.35,1.65
IMAGE,HAR,Harestua,60.21,10.71,57.29,90.57,0.21,3.42,23.13,0.87
IMAGE,UPS,Uppsala,59.90,17.35,56.63,95.88,3.04,3.31,22.77,1.23
IMAGE,KAR,Karmoy,59.21,5.24,56.54,85.69,-2.15,3.29,23.45,0.55
IMAGE,TAR,Tartu,58.26,26.46,54.61,102.96,6.20,2.98,22.30,1.70
IMAGE,BRZ,Birzai,56.17,24.86,52.42,100.88,5.25,2.69,22.44,1.56
IMAGE,HLP,Hel,54.61,18.82,50.85,95.17,3.17,2.51,22.82,1.18
IMAGE,SUW,Suwałki,54.01,23.18,50.12,98.77,4.40,2.43,22.58,1.42
IMAGE,WNG,Wingst,53.74,9.07,50.17,86.67,-0.08,2.44,23.39,0.61
IMAGE,NGK,Niemegk,52.07,12.68,48.14,89.16,1.17,2.25,23.22,0.78
IMAGE,PPN,Polesie,51.45,23.13,47.32,98.04,4.03,2.18,22.63,1.37
GIMA,ARCT,Arctic Village,68.13,214.43,68.77,263.52,26.38,7.63,11.60,12.40
GIMA,BETT,Bettles,66.90,208.45,66.47,259.65,22.90,6.27,11.85,12.15
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.08,264.25,23.70,5.63,11.55,12.45
GIMA,EAGL,Eagle,64.78,218.84,66.28,270.19,26.18,6.18,11.15,12.85
GIMA,FYKN,Fort Yukon,66.56,214.79,67.27,265.21,25.66,6.70,11.48,12.52
GIMA,GAKO,Gakona,62.39,214.87,63.11,268.26,23.61,4.89,11.28,12.72
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.03,264.83,21.33,4.26,11.51,12.49
GIMA,HOMR,Homer,59.66,208.35,59.09,264.16,20.04,3.79,11.55,12.45
GIMA,KAKO,Kaktovik,70.14,216.35,71.09,263.07,28.47,9.52,11.63,12.37
GIMA,KENA,Kenai College,60.55,208.74,60.07,264.03,20.51,4.02,11.56,12.44
GIMA,POKR,Poker Flat,65.12,212.57,65.41,264.43,23.99,5.78,11.54,12.46
GIMA,TRAP,Trapper Creek,62.24,209.58,61.94,263.79,21.49,4.52,11.58,12.42
MACCS,NAN,Nain,56.40,298.30,64.58,22.05,-26.55,5.43,3.69,20.31
MACCS,PGG,Pangnirtung,66.10,294.20,74.52,19.87,-37.32,14.03,3.84,20.16
MACCS,CRV,Clyde River,70.50,291.40,78.91,18.41,-44.93,27.05,3.94,20.06
MACCS,CDR,Cape Dorset,64.20,283.40,73.90,1.62,-30.04,13.00,5.06,18.94
MACCS,IGL,Igloolik,69.30,278.20,78.82,352.88,-36.09,26.60,5.64,18.36
MACCS,CHB,Coral Harbour,64.19,276.65,74.19,349.87,-22.90,13.47,5.84,18.16
MACCS,RBY,Repulse Bay,66.52,273.77,76.34,344.49,-23.02,17.93,6.20,17.80
MACCS,PEB,Pelly Bay,68.54,270.21,78.08,337.22,-20.85,23.46,6.68,17.32
MACCS,GJO,Gjoa Haven,68.63,264.15,77.79,325.65,-6.18,22.35,7.45,16.55
McMAC,AMER,Americus,38.50,263.70,48.94,331.44,4.72,2.32,7.07,16.93
McMAC,BENN,Bennington,41.36,262.84,51.66,330.07,5.27,2.60,7.16,16.84
McMAC,GLYN,Glyndon,46.87,263.55,57.16,330.52,4.45,3.40,7.13,16.87
McMAC,LRES,Linares,24.80,260.40,34.76,328.41,6.51,1.48,7.27,16.73
McMAC,LYFD,Lyford,26.40,262.20,36.67,330.40,5.70,1.55,7.14,16.86
McMAC,PCEL,Purcell,35.00,262.60,45.32,330.26,5.48,2.02,7.15,16.85
McMAC,RICH,Richardson,32.98,262.25,43.26,329.97,5.69,1.89,7.17,16.83
McMAC,SATX,San Antonio,29.44,261.39,39.59,329.19,6.11,1.68,7.22,16.78
McMAC,WRTH,Worthington,43.60,264.40,54.05,332.01,3.96,2.90,7.03,16.97
THEMIS,BMLS,Bay Mills,46.48,275.31,57.47,347.67,-6.58,3.46,5.99,18.01
THEMIS,CCNV,Carson City,39.19,240.22,45.39,303.09,14.99,2.03,8.96,15.04
THEMIS,CHBG,Chibougamau,49.81,285.58,60.11,3.11,-16.83,4.03,4.96,19.04
THEMIS,DRBY,Derby,44.95,287.87,55.16,5.88,-15.77,3.06,4.77,19.23
THEMIS,GBAY,Goose Bay,53.32,299.54,61.30,22.94,-24.34,4.34,3.64,20.36
THEMIS,HOTS,Hot Springs,47.59,245.34,54.84,306.62,16.05,3.02,8.72,15.28
THEMIS,KAPU,Kapuskasing,49.39,277.68,60.23,351.29,-10.07,4.06,5.74,18.26
THEMIS,KIAN,Kiana,66.97,199.56,65.10,252.65,18.09,5.64,12.32,11.68
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,67.30,13.17,-26.59,6.72,4.29,19.71
THEMIS,LOYS,Loysburg,40.18,281.62,51.23,356.53,-9.76,2.55,5.40,18.60
THEMIS,MCGR,Mcgrath,62.95,204.40,61.74,259.10,19.38,4.46,11.89,12.11
THEMIS,PGEO,Prince George,53.81,237.17,59.31,295.00,21.02,3.84,9.50,14.50
THEMIS,PINE,Pine Ridge,43.08,257.41,52.58,322.67,9.03,2.71,7.65,16.35
THEMIS,PTRS,Petersburg,56.81,227.05,60.07,282.85,23.34,4.02,10.31,13.69
THEMIS,RMUS,Remus,43.66,274.86,54.76,346.95,-5.25,3.00,6.03,17.97
THEMIS,SNAP,Snap Lake,63.58,249.13,71.15,305.02,20.88,9.58,8.83,15.17
THEMIS,SWNO,Shawano,44.78,271.40,55.75,341.92,-2.39,3.16,6.37,17.63
THEMIS,TPAS,The Pas,53.99,259.06,63.54,322.99,8.44,5.04,7.63,16.37
THEMIS,UKIA,Ukiah,45.14,241.07,51.51,302.37,16.59,2.58,9.01,14.99
THEMIS,WHIT,Whitehorse,61.01,224.78,63.75,278.33,25.42,5.11,10.61,13.39
USGS,BOU,Boulder,40.14,254.76,49.20,319.76,10.23,2.34,7.85,16.15
USGS,BRW,Point Barrow,71.32,203.38,70.12,251.52,22.10,8.65,12.40,11.60
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.64,340.51,0.72,1.79,6.46,17.54
USGS,CMO,Fairbanks,64.87,212.14,65.08,264.25,23.69,5.63,11.55,12.45
USGS,DED,Dead Horse,70.36,211.21,70.41,258.60,26.07,8.90,11.92,12.08
USGS,FRD,Corbin,38.20,282.63,49.27,357.80,-9.88,2.35,5.31,18.69
USGS,FRN,Fresno,37.09,240.29,43.30,303.72,14.41,1.89,8.92,15.08
USGS,GUA,Dededo,13.59,144.87,9.43,215.84,1.57,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.34,269.88,10.13,1.17,11.17,12.83
USGS,NEW,Colville National Forest,48.27,242.88,55.01,303.51,17.14,3.04,8.93,15.07
USGS,SHU,Sand Point,55.38,199.54,53.21,258.68,15.15,2.79,11.92,12.08
USGS,SIT,Sitka,57.06,224.67,59.80,280.35,23.28,3.95,10.47,13.53
USGS,SJG,Cayey,18.11,293.85,28.79,10.29,-12.04,1.30,4.48,19.52
USGS,TUC,Tucson,32.17,249.27,40.15,314.68,11.20,1.71,8.19,15.81
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.39,37.67,-107.97,24.68,2.65,21.35
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.61,32.91,-98.64,18.64,2.97,21.03
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.29,38.40,-77.56,15.51,2.60,21.40
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.56,35.99,-58.55,12.48,2.76,21.24
PENGUIN,PG4,Antarctica,-83.34,12.25,-70.82,35.59,-34.02,9.26,2.79,21.21
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.41,36.40,-27.48,8.09,2.74,21.26
