array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
DTU,SUM,Summit Ice Cap,72.32,321.70,75.58,58.84,-30.57,16.13,1.27,22.73
DTU,SVS,Savissivik,76.02,294.90,82.84,32.02,-48.32,64.42,3.06,20.94
DTU,TAB,Thule Air Base ,79.54,291.18,86.21,39.69,-56.35,228.84,2.55,21.45
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-40.18,49.63,-23.44,1.71,1.89,22.11
DTU,THL,Qaanaaq,77.47,290.77,84.57,28.40,-52.40,111.80,3.30,20.70
DTU,UMQ,Uummannaq,70.68,307.87,76.18,41.74,-36.16,17.53,2.41,21.59
DTU,UPN,Upernavik,72.78,303.85,78.74,39.35,-40.23,26.24,2.57,21.43
IMAGE,NAL,Ny Alesund,78.92,11.95,76.37,109.29,2.28,18.00,21.91,2.09
IMAGE,LYR,Longyearbyen,78.20,15.82,75.43,110.39,5.11,15.81,21.83,2.17
IMAGE,HOR,Hornsund,77.00,15.60,74.30,108.10,4.90,13.66,21.99,2.01
IMAGE,HOP,Hopen Island,76.51,25.01,73.29,114.03,11.30,12.10,21.59,2.41
IMAGE,BJN,Bear Island,74.50,19.20,71.65,107.15,7.10,10.09,22.05,1.95
IMAGE,NOR,Nordkapp,71.09,25.79,67.93,108.80,10.41,7.08,21.94,2.06
IMAGE,SOR,Soroya,70.54,22.22,67.55,105.54,8.24,6.85,22.16,1.84
IMAGE,ALT,Alta,69.86,22.96,66.83,105.59,8.50,6.46,22.15,1.85
IMAGE,KEV,Kevo,69.76,27.01,66.55,108.75,10.69,6.32,21.94,2.06
IMAGE,TRO,Tromso,69.66,18.94,66.82,102.26,6.20,6.45,22.38,1.62
IMAGE,MAS,Masi,69.46,23.70,66.39,105.88,8.82,6.23,22.14,1.86
IMAGE,AND,Andenes,69.30,16.03,66.61,99.69,4.49,6.34,22.55,1.45
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.12,103.26,7.12,6.10,22.31,1.69
IMAGE,KAU,Kautokeino,69.02,23.05,65.97,105.05,8.36,6.03,22.19,1.81
IMAGE,IVA,Ivalo,68.56,27.29,65.33,108.16,10.47,5.74,21.98,2.02
IMAGE,ABK,Abisko,68.35,18.82,65.49,101.20,5.93,5.81,22.45,1.55
IMAGE,LEK,Leknes,68.13,13.54,65.55,96.85,2.99,5.84,22.74,1.26
IMAGE,MUO,Muonio,68.02,23.53,64.94,104.76,8.37,5.57,22.21,1.79
IMAGE,LOZ,Lovozero,67.97,35.08,64.49,114.24,14.02,5.39,21.58,2.42
IMAGE,KIR,Kiruna,67.84,20.42,64.89,102.13,6.70,5.55,22.39,1.61
IMAGE,RST,Rost,67.52,12.09,65.00,95.27,2.16,5.60,22.84,1.16
IMAGE,SOD,Sodankylä,67.37,26.63,64.15,106.88,9.77,5.26,22.07,1.93
IMAGE,PEL,Pello,66.90,24.08,63.77,104.51,8.37,5.12,22.23,1.77
IMAGE,JCK,Jackvik,66.40,16.98,63.57,98.44,4.69,5.05,22.63,1.37
IMAGE,DON,Donna,66.11,12.50,63.51,94.66,2.34,5.02,22.88,1.12
IMAGE,RAN,Ranua,65.90,26.41,62.67,105.87,9.22,4.74,22.14,1.86
IMAGE,RVK,Rorvik,64.94,10.98,62.36,92.74,1.53,4.65,23.01,0.99
IMAGE,LYC,Lycksele,64.61,18.75,61.62,98.86,5.33,4.43,22.60,1.40
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.23,105.85,9.18,4.32,22.14,1.86
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.34,108.27,10.13,3.85,21.98,2.02
IMAGE,HAN,Hankasalmi,62.25,26.60,58.90,104.31,8.24,3.75,22.24,1.76
IMAGE,DOB,Dombas,62.07,9.11,59.40,89.69,0.67,3.86,23.21,0.79
IMAGE,SOL,Solund,61.08,4.84,58.58,85.76,-1.24,3.68,23.48,0.52
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.13,101.95,7.04,3.39,22.40,1.60
IMAGE,HAR,Harestua,60.21,10.71,57.29,90.13,1.42,3.42,23.19,0.81
IMAGE,UPS,Uppsala,59.90,17.35,56.69,95.52,4.13,3.32,22.83,1.17
IMAGE,KAR,Karmoy,59.21,5.24,56.48,85.24,-0.87,3.28,23.51,0.49
IMAGE,TAR,Tartu,58.26,26.46,54.74,102.73,7.12,3.00,22.35,1.65
IMAGE,BRZ,Birzai,56.17,24.86,52.53,100.68,6.14,2.70,22.48,1.52
IMAGE,HLP,Hel,54.61,18.82,50.90,94.95,4.07,2.51,22.86,1.14
IMAGE,SUW,Suwałki,54.01,23.18,50.21,98.60,5.25,2.44,22.62,1.38
IMAGE,WNG,Wingst,53.74,9.07,50.12,86.39,0.95,2.43,23.43,0.57
IMAGE,NGK,Niemegk,52.07,12.68,48.12,88.95,2.10,2.24,23.26,0.74
IMAGE,PPN,Polesie,51.45,23.13,47.41,97.92,4.83,2.18,22.67,1.33
GIMA,ARCT,Arctic Village,68.13,214.43,68.86,265.34,22.93,7.69,11.50,12.50
GIMA,BETT,Bettles,66.90,208.45,66.59,261.27,20.06,6.33,11.78,12.22
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.16,265.83,20.89,5.67,11.47,12.53
GIMA,EAGL,Eagle,64.78,218.84,66.31,271.88,23.01,6.19,11.07,12.93
GIMA,FYKN,Fort Yukon,66.56,214.79,67.34,266.93,22.45,6.74,11.40,12.60
GIMA,GAKO,Gakona,62.39,214.87,63.15,269.76,20.98,4.90,11.21,12.79
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.09,266.22,19.03,4.28,11.45,12.55
GIMA,HOMR,Homer,59.66,208.35,59.16,265.46,17.96,3.80,11.50,12.50
GIMA,KAKO,Kaktovik,70.14,216.35,71.18,265.07,24.47,9.61,11.52,12.48
GIMA,KENA,Kenai College,60.55,208.74,60.14,265.37,18.34,4.04,11.50,12.50
GIMA,POKR,Poker Flat,65.12,212.57,65.49,266.04,21.13,5.81,11.46,12.54
GIMA,TRAP,Trapper Creek,62.24,209.58,62.02,265.21,19.12,4.54,11.51,12.49
MACCS,NAN,Nain,56.40,298.30,63.88,22.19,-24.30,5.16,3.72,20.28
MACCS,PGG,Pangnirtung,66.10,294.20,73.89,19.75,-33.33,12.99,3.88,20.12
MACCS,CRV,Clyde River,70.50,291.40,78.31,18.09,-39.55,24.37,3.99,20.01
MACCS,CDR,Cape Dorset,64.20,283.40,73.26,2.26,-26.78,12.05,5.04,18.96
MACCS,IGL,Igloolik,69.30,278.20,78.22,353.94,-31.09,23.98,5.60,18.40
MACCS,CHB,Coral Harbour,64.19,276.65,73.58,350.96,-20.53,12.52,5.80,18.20
MACCS,RBY,Repulse Bay,66.52,273.77,75.76,345.84,-20.42,16.53,6.14,17.86
MACCS,PEB,Pelly Bay,68.54,270.21,77.54,338.98,-18.52,21.48,6.60,17.40
MACCS,GJO,Gjoa Haven,68.63,264.15,77.32,327.83,-7.12,20.74,7.34,16.66
McMAC,AMER,Americus,38.50,263.70,48.63,332.52,3.75,2.29,7.03,16.97
McMAC,BENN,Bennington,41.36,262.84,51.33,331.18,4.27,2.56,7.12,16.88
McMAC,GLYN,Glyndon,46.87,263.55,56.77,331.72,3.42,3.33,7.08,16.92
McMAC,LRES,Linares,24.80,260.40,34.64,329.29,5.68,1.48,7.24,16.76
McMAC,LYFD,Lyford,26.40,262.20,36.51,331.32,4.83,1.55,7.11,16.89
McMAC,PCEL,Purcell,35.00,262.60,45.06,331.29,4.53,2.00,7.11,16.89
McMAC,RICH,Richardson,32.98,262.25,43.03,330.97,4.75,1.87,7.13,16.87
McMAC,SATX,San Antonio,29.44,261.39,39.40,330.14,5.22,1.67,7.19,16.81
McMAC,WRTH,Worthington,43.60,264.40,53.68,333.15,2.99,2.85,6.98,17.02
THEMIS,BMLS,Bay Mills,46.48,275.31,56.92,348.71,-6.91,3.36,5.95,18.05
THEMIS,CCNV,Carson City,39.19,240.22,45.30,304.02,14.09,2.02,8.93,15.07
THEMIS,CHBG,Chibougamau,49.81,285.58,59.42,3.85,-16.04,3.86,4.94,19.06
THEMIS,DRBY,Derby,44.95,287.87,54.43,6.61,-15.22,2.96,4.75,19.25
THEMIS,GBAY,Goose Bay,53.32,299.54,60.57,23.12,-22.42,4.14,3.65,20.35
THEMIS,HOTS,Hot Springs,47.59,245.34,54.66,307.80,14.67,2.99,8.67,15.33
THEMIS,KAPU,Kapuskasing,49.39,277.68,59.63,352.28,-10.01,3.91,5.71,18.29
THEMIS,KIAN,Kiana,66.97,199.56,65.26,254.11,15.82,5.71,12.25,11.75
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,66.62,13.52,-24.30,6.35,4.29,19.71
THEMIS,LOYS,Loysburg,40.18,281.62,50.60,357.47,-9.95,2.48,5.36,18.64
THEMIS,MCGR,Mcgrath,62.95,204.40,61.85,260.47,17.19,4.49,11.83,12.17
THEMIS,PGEO,Prince George,53.81,237.17,59.17,296.36,19.02,3.81,9.44,14.56
THEMIS,PINE,Pine Ridge,43.08,257.41,52.31,323.80,7.94,2.67,7.61,16.39
THEMIS,PTRS,Petersburg,56.81,227.05,60.01,284.25,21.05,4.00,10.24,13.76
THEMIS,RMUS,Remus,43.66,274.86,54.22,348.00,-5.73,2.93,5.99,18.01
THEMIS,SNAP,Snap Lake,63.58,249.13,70.87,307.00,17.01,9.31,8.73,15.27
THEMIS,SWNO,Shawano,44.78,271.40,55.26,343.02,-3.05,3.08,6.33,17.67
THEMIS,TPAS,The Pas,53.99,259.06,63.16,324.38,6.93,4.90,7.57,16.43
THEMIS,UKIA,Ukiah,45.14,241.07,51.38,303.45,15.37,2.57,8.96,15.04
THEMIS,WHIT,Whitehorse,61.01,224.78,63.72,279.90,22.58,5.10,10.53,13.47
USGS,BOU,Boulder,40.14,254.76,48.99,320.82,9.21,2.32,7.81,16.19
USGS,BRW,Point Barrow,71.32,203.38,70.30,253.29,19.01,8.80,12.31,11.69
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.29,341.51,-0.18,1.77,6.43,17.57
USGS,CMO,Fairbanks,64.87,212.14,65.16,265.83,20.89,5.67,11.47,12.53
USGS,DED,Dead Horse,70.36,211.21,70.54,260.49,22.48,9.01,11.83,12.17
USGS,FRD,Corbin,38.20,282.63,48.62,358.72,-10.11,2.29,5.28,18.72
USGS,FRN,Fresno,37.09,240.29,43.23,304.60,13.59,1.88,8.89,15.11
USGS,GUA,Dededo,13.59,144.87,9.53,216.39,1.34,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.24,270.44,9.86,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.85,304.70,15.70,3.02,8.88,15.12
USGS,SHU,Sand Point,55.38,199.54,53.28,259.76,13.66,2.80,11.88,12.12
USGS,SIT,Sitka,57.06,224.67,59.76,281.74,21.00,3.94,10.41,13.59
USGS,SJG,Cayey,18.11,293.85,27.90,11.13,-12.47,1.28,4.45,19.55
USGS,TUC,Tucson,32.17,249.27,40.06,315.56,10.42,1.71,8.16,15.84
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.55,37.90,-109.08,25.38,2.67,21.33
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.77,33.13,-99.66,19.11,2.99,21.01
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.47,38.70,-78.53,15.88,2.61,21.39
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.74,36.30,-59.44,12.76,2.77,21.23
PENGUIN,PG4,Antarctica,-83.34,12.25,-71.02,35.94,-34.78,9.45,2.80,21.20
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.62,36.78,-28.18,8.25,2.74,21.26
