array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,RABB,Rabbit Lake,58.22,256.32,67.13,318.20,11.09,6.62,7.95,16.05
CARISMA,RANK,Rankin Inlet,62.82,267.89,72.62,335.09,-6.89,11.21,6.83,17.17
CARISMA,SACH,Sachs Harbour,71.98,234.77,76.21,278.63,33.44,17.60,10.59,13.41
CARISMA,TALO,Taloyoak,69.54,266.45,78.66,329.87,-14.01,25.88,7.17,16.83
CARISMA,THRF,Thief River Falls,48.03,263.63,58.20,330.78,4.01,3.60,7.11,16.89
CARISMA,VULC,Vulcan,50.37,247.02,57.89,308.12,15.84,3.54,8.62,15.38
CARISMA,WEYB,Weyburn,49.69,256.20,58.85,320.18,10.18,3.74,7.82,16.18
CARISMA,WGRY,Wells Gray,51.88,239.97,57.95,299.21,18.99,3.55,9.22,14.78
CANMOS,ALE,Alert,82.50,297.65,87.07,93.04,-63.68,382.87,22.96,1.04
CANMOS,BLC,Baker Lake,64.32,263.99,73.73,328.03,-1.25,12.74,7.30,16.70
CANMOS,BRD,Brandon,49.87,260.03,59.57,325.43,7.12,3.90,7.47,16.53
CANMOS,CBB,Cambridge Bay,69.12,254.97,77.08,309.79,14.06,20.01,8.51,15.49
CANMOS,EUA,Eureka,80.00,274.10,88.17,334.04,-72.41,978.42,6.90,17.10
CANMOS,FCC,Fort Churchill,58.76,265.91,68.69,332.70,-1.05,7.57,6.99,17.01
CANMOS,GLN,Glenlea,49.65,262.88,59.69,329.51,4.56,3.93,7.20,16.80
CANMOS,GWC,Great Whale River,55.30,282.25,65.48,358.78,-17.88,5.81,5.25,18.75
CANMOS,IQA,Iqaluit,63.75,291.48,72.52,14.63,-32.50,11.09,4.19,19.81
CANMOS,MBC,Mould Bay,76.31,240.64,80.95,275.48,36.91,40.39,10.80,13.20
CANMOS,MEA,Meanook,54.62,246.65,62.00,306.32,17.49,4.54,8.74,15.26
CANMOS,OTT,Ottawa,45.40,284.45,55.84,1.20,-13.71,3.17,5.09,18.91
CANMOS,PBQ,Poste de-la-Baleine,55.28,282.25,65.46,358.79,-17.86,5.80,5.25,18.75
CANMOS,RES,Resolute,74.69,265.11,83.10,321.37,-29.05,69.25,7.74,16.26
CANMOS,STJ,St. John's,47.59,307.32,53.51,31.12,-20.69,2.83,3.09,20.91
CANMOS,SNK,Sanikiluaq,56.50,280.80,66.71,356.62,-17.62,6.40,5.39,18.61
CANMOS,VIC,Victoria,48.52,236.58,53.88,296.55,18.43,2.88,9.40,14.60
CANMOS,WHS,Whiteshell,49.80,264.75,60.03,332.19,2.76,4.01,7.02,16.98
CANMOS,YKC,Yellowknife,62.48,245.52,69.40,301.26,21.94,8.08,9.08,14.92
AUTUMNX,FSJ,Fort St. John,56.23,239.27,62.10,296.70,21.17,4.57,9.39,14.61
AUTUMNX,AKUL,Akulivik,60.82,281.85,70.71,358.67,-23.10,9.16,5.25,18.75
AUTUMNX,ATHA,Athabasca,54.71,246.69,62.11,306.32,17.51,4.57,8.74,15.26
AUTUMNX,INUK,Inukjuak,58.47,281.95,68.49,358.60,-20.52,7.44,5.26,18.74
AUTUMNX,INUV,Inuvik,68.41,226.23,71.28,274.38,29.61,9.71,10.87,13.13
AUTUMNX,KJPK,Kuujjuarapik,55.28,282.24,65.46,358.76,-17.85,5.80,5.25,18.75
AUTUMNX,LARG,La,55.16,254.74,63.95,316.88,12.12,5.18,8.04,15.96
AUTUMNX,LETH,Lethbridge,49.64,247.13,57.19,308.47,15.57,3.41,8.60,15.40
AUTUMNX,PUVR,Puvirnituq,60.05,282.71,69.93,359.98,-22.91,8.49,5.17,18.83
AUTUMNX,RADI,Radisson,53.79,282.38,64.03,358.86,-16.83,5.22,5.24,18.76
AUTUMNX,REDR,Red,52.14,246.16,59.48,306.52,16.83,3.88,8.73,15.27
AUTUMNX,ROTH,Priddis,50.87,245.70,58.13,306.35,16.60,3.59,8.74,15.26
AUTUMNX,SALU,Salluit,62.20,284.35,71.81,2.94,-26.91,10.27,4.97,19.03
AUTUMNX,SCHF,Schefferville,54.80,293.19,63.72,14.80,-23.68,5.10,4.18,19.82
AUTUMNX,SEPT,Spet-Iles,50.22,293.73,59.17,14.77,-20.81,3.81,4.18,19.82
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,58.60,5.97,-17.20,3.68,4.77,19.23
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,58.57,358.18,-13.29,3.68,5.29,18.71
DTU,AMK,Tasiilaq,65.60,322.37,69.11,53.49,-27.26,7.86,1.60,22.40
DTU,ATU,Attu,67.93,306.43,74.20,37.96,-36.60,13.49,2.64,21.36
DTU,BFE,Brorfelde,55.62,11.67,52.20,89.39,1.02,2.66,23.21,0.79
DTU,DMH,Danmarkshavn,76.77,341.37,77.20,85.05,-22.44,20.39,23.50,0.50
DTU,FHB,Paamiut,62.00,310.32,67.70,38.72,-29.27,6.95,2.58,21.42
DTU,GDH,Qeqertarsuaq,69.25,306.47,75.44,39.24,-38.16,15.83,2.55,21.45
DTU,GHB,Nuuk,64.17,308.27,70.24,37.51,-31.92,8.75,2.67,21.33
DTU,HOV,Faroe Islands,61.50,353.24,60.12,77.13,-8.23,4.03,0.02,23.98
DTU,KUV,Kullorsuaq,74.57,302.82,80.86,42.43,-46.92,39.66,2.34,21.66
DTU,NAQ,Narsarsuaq,61.16,314.56,66.03,42.94,-27.16,6.06,2.30,21.70
DTU,NRD,Nord,81.60,343.33,81.04,102.92,-23.75,41.26,22.30,1.70
DTU,NRSQ,Narsarsuaq,61.16,314.56,66.03,42.94,-27.17,6.06,2.30,21.70
DTU,ROE,Romo,55.17,8.55,51.82,86.64,-0.10,2.62,23.39,0.61
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.57,71.95,-21.32,10.00,0.37,23.63
DTU,SKT,Maniitsoq,65.42,307.10,71.67,36.89,-33.57,10.11,2.71,21.29
DTU,STF,Kangerlussuaq,67.02,309.28,72.84,40.66,-34.53,11.49,2.46,21.54
DTU,SUM,Summit Ice Cap,72.32,321.70,75.83,59.99,-33.27,16.70,1.17,22.83
DTU,SVS,Savissivik,76.02,294.90,83.23,33.49,-53.23,72.05,2.93,21.07
DTU,TAB,Thule Air Base ,79.54,291.18,86.55,43.66,-62.46,275.61,2.26,21.74
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-39.66,49.02,-23.65,1.69,1.90,22.10
DTU,THL,Qaanaaq,77.47,290.77,84.97,30.19,-58.11,130.14,3.15,20.85
DTU,UMQ,Uummannaq,70.68,307.87,76.55,42.60,-39.29,18.49,2.33,21.67
DTU,UPN,Upernavik,72.78,303.85,79.12,40.39,-43.87,28.05,2.47,21.53
IMAGE,NAL,Ny Alesund,78.92,11.95,76.23,110.41,0.33,17.65,21.81,2.19
IMAGE,LYR,Longyearbyen,78.20,15.82,75.29,111.39,3.31,15.51,21.74,2.26
IMAGE,HOR,Hornsund,77.00,15.60,74.18,109.02,3.22,13.45,21.90,2.10
IMAGE,HOP,Hopen Island,76.51,25.01,73.13,114.77,9.80,11.87,21.51,2.49
IMAGE,BJN,Bear Island,74.50,19.20,71.53,107.87,5.68,9.96,21.97,2.03
IMAGE,NOR,Nordkapp,71.09,25.79,67.80,109.29,9.29,7.01,21.88,2.12
IMAGE,SOR,Soroya,70.54,22.22,67.43,106.05,7.09,6.79,22.10,1.90
IMAGE,ALT,Alta,69.86,22.96,66.71,106.07,7.40,6.40,22.09,1.91
IMAGE,KEV,Kevo,69.76,27.01,66.42,109.19,9.65,6.25,21.89,2.11
IMAGE,TRO,Tromso,69.66,18.94,66.73,102.77,5.05,6.41,22.31,1.69
IMAGE,MAS,Masi,69.46,23.70,66.28,106.34,7.74,6.18,22.08,1.92
IMAGE,AND,Andenes,69.30,16.03,66.54,100.22,3.32,6.31,22.48,1.52
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.02,103.73,6.03,6.06,22.25,1.75
IMAGE,KAU,Kautokeino,69.02,23.05,65.86,105.50,7.29,5.98,22.13,1.87
IMAGE,IVA,Ivalo,68.56,27.29,65.21,108.55,9.47,5.69,21.93,2.07
IMAGE,ABK,Abisko,68.35,18.82,65.41,101.67,4.84,5.77,22.39,1.61
IMAGE,LEK,Leknes,68.13,13.54,65.50,97.36,1.84,5.81,22.68,1.32
IMAGE,MUO,Muonio,68.02,23.53,64.83,105.17,7.36,5.53,22.15,1.85
IMAGE,LOZ,Lovozero,67.97,35.08,64.33,114.53,13.14,5.33,21.53,2.47
IMAGE,KIR,Kiruna,67.84,20.42,64.80,102.57,5.65,5.52,22.33,1.67
IMAGE,RST,Rost,67.52,12.09,64.97,95.78,1.01,5.58,22.78,1.22
IMAGE,SOD,Sodankylä,67.37,26.63,64.03,107.24,8.81,5.22,22.02,1.98
IMAGE,PEL,Pello,66.90,24.08,63.67,104.89,7.41,5.08,22.17,1.83
IMAGE,JCK,Jackvik,66.40,16.98,63.51,98.87,3.65,5.03,22.57,1.43
IMAGE,DON,Donna,66.11,12.50,63.47,95.12,1.25,5.01,22.82,1.18
IMAGE,RAN,Ranua,65.90,26.41,62.55,106.19,8.31,4.71,22.09,1.91
IMAGE,RVK,Rorvik,64.94,10.98,62.34,93.17,0.46,4.64,22.95,1.05
IMAGE,LYC,Lycksele,64.61,18.75,61.56,99.22,4.38,4.41,22.55,1.45
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.11,106.14,8.32,4.29,22.09,1.91
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.21,108.48,9.35,3.82,21.93,2.07
IMAGE,HAN,Hankasalmi,62.25,26.60,58.80,104.55,7.44,3.73,22.20,1.80
IMAGE,DOB,Dombas,62.07,9.11,59.41,90.06,-0.33,3.86,23.16,0.84
IMAGE,SOL,Solund,61.08,4.84,58.62,86.13,-2.27,3.69,23.42,0.58
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.04,102.16,6.26,3.38,22.36,1.64
IMAGE,HAR,Harestua,60.21,10.71,57.30,90.45,0.51,3.43,23.14,0.86
IMAGE,UPS,Uppsala,59.90,17.35,56.65,95.78,3.30,3.31,22.78,1.22
IMAGE,KAR,Karmoy,59.21,5.24,56.53,85.56,-1.84,3.29,23.46,0.54
IMAGE,TAR,Tartu,58.26,26.46,54.64,102.89,6.41,2.99,22.31,1.69
IMAGE,BRZ,Birzai,56.17,24.86,52.46,100.82,5.45,2.69,22.44,1.56
IMAGE,HLP,Hel,54.61,18.82,50.87,95.10,3.38,2.51,22.83,1.17
IMAGE,SUW,Suwałki,54.01,23.18,50.15,98.71,4.59,2.44,22.59,1.41
IMAGE,WNG,Wingst,53.74,9.07,50.17,86.58,0.17,2.44,23.39,0.61
IMAGE,NGK,Niemegk,52.07,12.68,48.14,89.09,1.39,2.25,23.23,0.77
IMAGE,PPN,Polesie,51.45,23.13,47.35,98.00,4.21,2.18,22.63,1.37
GIMA,ARCT,Arctic Village,68.13,214.43,68.79,263.92,25.56,7.64,11.57,12.43
GIMA,BETT,Bettles,66.90,208.45,66.49,260.00,22.23,6.29,11.83,12.17
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.10,264.59,23.03,5.64,11.53,12.47
GIMA,EAGL,Eagle,64.78,218.84,66.28,270.55,25.41,6.18,11.13,12.87
GIMA,FYKN,Fort Yukon,66.56,214.79,67.28,265.58,24.89,6.71,11.46,12.54
GIMA,GAKO,Gakona,62.39,214.87,63.11,268.58,22.98,4.89,11.26,12.74
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.03,265.13,20.78,4.26,11.49,12.51
GIMA,HOMR,Homer,59.66,208.35,59.10,264.43,19.55,3.79,11.54,12.46
GIMA,KAKO,Kaktovik,70.14,216.35,71.10,263.51,27.51,9.53,11.60,12.40
GIMA,KENA,Kenai College,60.55,208.74,60.08,264.31,20.00,4.02,11.55,12.45
GIMA,POKR,Poker Flat,65.12,212.57,65.42,264.78,23.31,5.78,11.51,12.49
GIMA,TRAP,Trapper Creek,62.24,209.58,61.95,264.10,20.93,4.52,11.56,12.44
MACCS,NAN,Nain,56.40,298.30,64.42,22.04,-25.96,5.36,3.70,20.30
MACCS,PGG,Pangnirtung,66.10,294.20,74.37,19.80,-36.28,13.77,3.85,20.15
MACCS,CRV,Clyde River,70.50,291.40,78.77,18.27,-43.52,26.39,3.95,20.05
MACCS,CDR,Cape Dorset,64.20,283.40,73.75,1.73,-29.18,12.77,5.05,18.95
MACCS,IGL,Igloolik,69.30,278.20,78.68,353.09,-34.74,25.94,5.63,18.37
MACCS,CHB,Coral Harbour,64.19,276.65,74.04,350.09,-22.28,13.23,5.83,18.17
MACCS,RBY,Repulse Bay,66.52,273.77,76.20,344.77,-22.33,17.58,6.18,17.82
MACCS,PEB,Pelly Bay,68.54,270.21,77.95,337.60,-20.23,22.96,6.66,17.34
MACCS,GJO,Gjoa Haven,68.63,264.15,77.68,326.14,-6.48,21.95,7.42,16.58
McMAC,AMER,Americus,38.50,263.70,48.87,331.67,4.48,2.31,7.05,16.95
McMAC,BENN,Bennington,41.36,262.84,51.58,330.30,5.01,2.59,7.15,16.85
McMAC,GLYN,Glyndon,46.87,263.55,57.06,330.78,4.18,3.38,7.11,16.89
McMAC,LRES,Linares,24.80,260.40,34.74,328.58,6.32,1.48,7.26,16.74
McMAC,LYFD,Lyford,26.40,262.20,36.64,330.58,5.50,1.55,7.13,16.87
McMAC,PCEL,Purcell,35.00,262.60,45.26,330.48,5.25,2.02,7.13,16.87
McMAC,RICH,Richardson,32.98,262.25,43.21,330.18,5.46,1.88,7.15,16.85
McMAC,SATX,San Antonio,29.44,261.39,39.55,329.38,5.90,1.68,7.21,16.79
McMAC,WRTH,Worthington,43.60,264.40,53.96,332.25,3.71,2.89,7.02,16.98
THEMIS,BMLS,Bay Mills,46.48,275.31,57.34,347.88,-6.67,3.43,5.97,18.03
THEMIS,CCNV,Carson City,39.19,240.22,45.36,303.28,14.77,2.03,8.95,15.05
THEMIS,CHBG,Chibougamau,49.81,285.58,59.95,3.25,-16.63,3.99,4.95,19.05
THEMIS,DRBY,Derby,44.95,287.87,54.99,6.02,-15.63,3.04,4.76,19.24
THEMIS,GBAY,Goose Bay,53.32,299.54,61.13,22.94,-23.84,4.29,3.64,20.36
THEMIS,HOTS,Hot Springs,47.59,245.34,54.80,306.87,15.70,3.01,8.71,15.29
THEMIS,KAPU,Kapuskasing,49.39,277.68,60.09,351.49,-10.06,4.02,5.73,18.27
THEMIS,KIAN,Kiana,66.97,199.56,65.13,252.96,17.56,5.65,12.30,11.70
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,67.14,13.21,-25.99,6.63,4.28,19.71
THEMIS,LOYS,Loysburg,40.18,281.62,51.08,356.73,-9.82,2.53,5.38,18.62
THEMIS,MCGR,Mcgrath,62.95,204.40,61.76,259.39,18.86,4.47,11.87,12.13
THEMIS,PGEO,Prince George,53.81,237.17,59.27,295.29,20.52,3.83,9.48,14.52
THEMIS,PINE,Pine Ridge,43.08,257.41,52.51,322.91,8.75,2.70,7.64,16.36
THEMIS,PTRS,Petersburg,56.81,227.05,60.05,283.15,22.78,4.01,10.29,13.71
THEMIS,RMUS,Remus,43.66,274.86,54.63,347.17,-5.38,2.99,6.02,17.98
THEMIS,SNAP,Snap Lake,63.58,249.13,71.08,305.46,19.86,9.51,8.80,15.20
THEMIS,SWNO,Shawano,44.78,271.40,55.63,342.15,-2.56,3.14,6.36,17.64
THEMIS,TPAS,The Pas,53.99,259.06,63.44,323.29,8.04,5.00,7.61,16.39
THEMIS,UKIA,Ukiah,45.14,241.07,51.48,302.60,16.29,2.58,8.99,15.01
THEMIS,WHIT,Whitehorse,61.01,224.78,63.74,278.67,24.73,5.11,10.59,13.41
USGS,BOU,Boulder,40.14,254.76,49.15,319.98,9.97,2.34,7.83,16.17
USGS,BRW,Point Barrow,71.32,203.38,70.16,251.90,21.37,8.68,12.37,11.63
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.56,340.72,0.50,1.79,6.45,17.55
USGS,CMO,Fairbanks,64.87,212.14,65.09,264.59,23.03,5.64,11.53,12.47
USGS,DED,Dead Horse,70.36,211.21,70.44,259.01,25.22,8.92,11.90,12.10
USGS,FRD,Corbin,38.20,282.63,49.12,357.99,-9.95,2.33,5.30,18.70
USGS,FRN,Fresno,37.09,240.29,43.28,303.90,14.21,1.89,8.91,15.09
USGS,GUA,Dededo,13.59,144.87,9.46,215.94,1.53,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.30,269.99,10.07,1.17,11.17,12.83
USGS,NEW,Colville National Forest,48.27,242.88,54.97,303.76,16.78,3.04,8.92,15.08
USGS,SHU,Sand Point,55.38,199.54,53.22,258.90,14.80,2.79,11.91,12.09
USGS,SIT,Sitka,57.06,224.67,59.79,280.65,22.73,3.95,10.46,13.54
USGS,SJG,Cayey,18.11,293.85,28.59,10.47,-12.16,1.30,4.47,19.53
USGS,TUC,Tucson,32.17,249.27,40.13,314.86,11.02,1.71,8.18,15.82
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.41,37.69,-108.23,24.79,2.65,21.35
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.64,32.94,-98.88,18.72,2.97,21.03
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.32,38.44,-77.78,15.57,2.60,21.40
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.59,36.04,-58.76,12.53,2.76,21.24
PENGUIN,PG4,Antarctica,-83.34,12.25,-70.85,35.65,-34.20,9.30,2.79,21.21
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.45,36.47,-27.64,8.12,2.73,21.27
