array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,TALO,Taloyoak,69.54,266.45,77.59,334.56,-11.57,21.66,6.95,17.05
CARISMA,THRF,Thief River Falls,48.03,263.63,57.37,333.63,2.30,3.44,7.01,16.99
CARISMA,VULC,Vulcan,50.37,247.02,57.47,311.13,13.00,3.46,8.51,15.49
CARISMA,WEYB,Weyburn,49.69,256.20,58.20,323.18,7.84,3.60,7.71,16.29
CARISMA,WGRY,Wells Gray,51.88,239.97,57.66,302.26,15.71,3.49,9.10,14.90
CANMOS,ALE,Alert,82.50,297.65,86.86,71.72,-47.35,333.37,0.47,23.53
CANMOS,BLC,Baker Lake,64.32,263.99,72.72,331.97,-2.63,11.33,7.12,16.88
CANMOS,BRD,Brandon,49.87,260.03,58.81,328.40,5.05,3.73,7.36,16.64
CANMOS,CBB,Cambridge Bay,69.12,254.97,76.34,315.42,5.97,17.92,8.23,15.77
CANMOS,EUA,Eureka,80.00,274.10,87.03,346.70,-47.59,371.92,6.14,17.86
CANMOS,FCC,Fort Churchill,58.76,265.91,67.67,335.96,-2.05,6.93,6.86,17.14
CANMOS,GLN,Glenlea,49.65,262.88,58.86,332.43,2.78,3.74,7.09,16.91
CANMOS,GWC,Great Whale River,55.30,282.25,64.10,0.77,-15.54,5.24,5.20,18.80
CANMOS,IQA,Iqaluit,63.75,291.48,71.15,15.33,-26.02,9.58,4.23,19.77
CANMOS,MBC,Mould Bay,76.31,240.64,80.84,284.38,14.57,39.47,10.29,13.71
CANMOS,MEA,Meanook,54.62,246.65,61.53,309.65,13.87,4.40,8.61,15.39
CANMOS,OTT,Ottawa,45.40,284.45,54.38,3.23,-12.97,2.95,5.04,18.96
CANMOS,PBQ,Poste de-la-Baleine,55.28,282.25,64.08,0.77,-15.53,5.23,5.20,18.80
CANMOS,RES,Resolute,74.69,265.11,82.12,328.84,-20.24,53.21,7.33,16.67
CANMOS,STJ,St. John's,47.59,307.32,51.78,31.68,-17.64,2.61,3.14,20.86
CANMOS,SNK,Sanikiluaq,56.50,280.80,65.36,358.71,-15.19,5.75,5.34,18.66
CANMOS,VIC,Victoria,48.52,236.58,53.69,299.30,15.66,2.85,9.30,14.70
CANMOS,WHS,Whiteshell,49.80,264.75,59.14,335.08,1.19,3.80,6.91,17.09
CANMOS,YKC,Yellowknife,62.48,245.52,68.90,305.53,15.62,7.72,8.88,15.12
AUTUMNX,FSJ,Fort St. John,56.23,239.27,61.78,300.13,16.86,4.47,9.24,14.76
AUTUMNX,AKUL,Akulivik,60.82,281.85,69.36,0.60,-18.91,8.05,5.21,18.79
AUTUMNX,ATHA,Athabasca,54.71,246.69,61.63,309.67,13.87,4.43,8.61,15.39
AUTUMNX,INUK,Inukjuak,58.47,281.95,67.14,0.55,-17.24,6.62,5.22,18.78
AUTUMNX,INUV,Inuvik,68.41,226.23,71.28,279.24,20.52,9.71,10.64,13.36
AUTUMNX,KJPK,Kuujjuarapik,55.28,282.24,64.09,0.75,-15.52,5.24,5.20,18.80
AUTUMNX,LARG,La,55.16,254.74,63.26,320.24,9.04,4.94,7.90,16.10
AUTUMNX,LETH,Lethbridge,49.64,247.13,56.77,311.43,12.83,3.33,8.49,15.51
AUTUMNX,PUVR,Puvirnituq,60.05,282.71,68.56,1.83,-18.89,7.49,5.13,18.87
AUTUMNX,RADI,Radisson,53.79,282.38,62.65,0.86,-14.85,4.74,5.20,18.80
AUTUMNX,REDR,Red,52.14,246.16,59.05,309.65,13.67,3.78,8.61,15.39
AUTUMNX,ROTH,Priddis,50.87,245.70,57.73,309.38,13.64,3.51,8.63,15.37
AUTUMNX,SALU,Salluit,62.20,284.35,70.45,4.55,-21.69,8.93,4.95,19.05
AUTUMNX,SCHF,Schefferville,54.80,293.19,62.22,15.91,-20.14,4.60,4.19,19.81
AUTUMNX,SEPT,Spet-Iles,50.22,293.73,57.58,16.04,-18.19,3.48,4.18,19.82
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,57.08,7.73,-15.54,3.39,4.74,19.26
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,57.18,0.29,-12.47,3.40,5.23,18.77
DTU,AMK,Tasiilaq,65.60,322.37,68.16,52.03,-21.61,7.22,1.79,22.21
DTU,ATU,Attu,67.93,306.43,73.04,36.69,-29.16,11.75,2.81,21.19
DTU,BFE,Brorfelde,55.62,11.67,52.12,88.93,3.40,2.65,23.32,0.68
DTU,DMH,Danmarkshavn,76.77,341.37,77.03,80.98,-15.62,19.84,23.86,0.14
DTU,FHB,Paamiut,62.00,310.32,66.45,38.13,-23.76,6.26,2.71,21.29
DTU,GDH,Qeqertarsuaq,69.25,306.47,74.32,37.68,-30.27,13.69,2.74,21.26
DTU,GHB,Nuuk,64.17,308.27,69.01,36.77,-25.76,7.80,2.80,21.20
DTU,HOV,Faroe Islands,61.50,353.24,59.71,76.04,-4.73,3.93,0.18,23.82
DTU,KUV,Kullorsuaq,74.57,302.82,79.84,39.04,-36.35,32.12,2.65,21.35
DTU,NAQ,Narsarsuaq,61.16,314.56,64.81,42.27,-21.99,5.52,2.44,21.56
DTU,NRD,Nord,81.60,343.33,81.22,96.70,-15.08,42.96,22.81,1.19
DTU,NRSQ,Narsarsuaq,61.16,314.56,64.81,42.26,-21.99,5.52,2.44,21.56
DTU,ROE,Romo,55.17,8.55,51.66,86.16,2.34,2.60,23.51,0.49
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.08,69.58,-15.78,9.51,0.61,23.39
DTU,SKT,Maniitsoq,65.42,307.10,70.46,36.03,-26.98,8.94,2.85,21.15
DTU,STF,Kangerlussuaq,67.02,309.28,71.70,39.40,-27.62,10.14,2.63,21.37
DTU,SUM,Summit Ice Cap,72.32,321.70,75.09,57.05,-25.99,15.11,1.45,22.55
DTU,SVS,Savissivik,76.02,294.90,82.11,29.99,-40.25,53.11,3.25,20.75
DTU,TAB,Thule Air Base ,79.54,291.18,85.54,34.29,-46.09,165.56,2.97,21.03
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-41.10,50.95,-23.00,1.76,1.86,22.14
DTU,THL,Qaanaaq,77.47,290.77,83.83,26.00,-43.06,86.50,3.52,20.48
DTU,UMQ,Uummannaq,70.68,307.87,75.49,40.55,-31.04,15.94,2.55,21.45
DTU,UPN,Upernavik,72.78,303.85,78.05,37.86,-34.27,23.32,2.73,21.27
IMAGE,NAL,Ny Alesund,78.92,11.95,76.60,107.20,6.13,18.61,22.11,1.89
IMAGE,LYR,Longyearbyen,78.20,15.82,75.68,108.53,8.70,16.35,22.02,1.98
IMAGE,HOR,Hornsund,77.00,15.60,74.53,106.41,8.24,14.05,22.16,1.84
IMAGE,HOP,Hopen Island,76.51,25.01,73.59,112.64,14.36,12.52,21.74,2.26
IMAGE,BJN,Bear Island,74.50,19.20,71.86,105.85,9.94,10.32,22.20,1.80
IMAGE,NOR,Nordkapp,71.09,25.79,68.17,107.93,12.72,7.23,22.06,1.94
IMAGE,SOR,Soroya,70.54,22.22,67.74,104.65,10.56,6.97,22.28,1.72
IMAGE,ALT,Alta,69.86,22.96,67.02,104.76,10.75,6.56,22.27,1.73
IMAGE,KEV,Kevo,69.76,27.01,66.79,108.00,12.85,6.44,22.05,1.95
IMAGE,TRO,Tromso,69.66,18.94,66.97,101.37,8.50,6.53,22.50,1.50
IMAGE,MAS,Masi,69.46,23.70,66.59,105.10,11.01,6.33,22.25,1.75
IMAGE,AND,Andenes,69.30,16.03,66.72,98.78,6.82,6.40,22.67,1.33
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.28,102.45,9.34,6.18,22.42,1.58
IMAGE,KAU,Kautokeino,69.02,23.05,66.16,104.28,10.53,6.12,22.30,1.70
IMAGE,IVA,Ivalo,68.56,27.29,65.56,107.49,12.52,5.84,22.09,1.91
IMAGE,ABK,Abisko,68.35,18.82,65.63,100.40,8.12,5.87,22.56,1.44
IMAGE,LEK,Leknes,68.13,13.54,65.62,95.99,5.27,5.87,22.85,1.15
IMAGE,MUO,Muonio,68.02,23.53,65.12,104.06,10.46,5.65,22.32,1.68
IMAGE,LOZ,Lovozero,67.97,35.08,64.80,113.74,15.89,5.51,21.67,2.33
IMAGE,KIR,Kiruna,67.84,20.42,65.04,101.40,8.83,5.62,22.49,1.51
IMAGE,RST,Rost,67.52,12.09,65.05,94.44,4.42,5.62,22.96,1.04
IMAGE,SOD,Sodankylä,67.37,26.63,64.37,106.27,11.75,5.34,22.17,1.83
IMAGE,PEL,Pello,66.90,24.08,63.95,103.89,10.37,5.19,22.33,1.67
IMAGE,JCK,Jackvik,66.40,16.98,63.67,97.75,6.77,5.08,22.74,1.26
IMAGE,DON,Donna,66.11,12.50,63.55,93.93,4.48,5.04,22.99,1.01
IMAGE,RAN,Ranua,65.90,26.41,62.87,105.34,11.11,4.81,22.23,1.77
IMAGE,RVK,Rorvik,64.94,10.98,62.37,92.06,3.63,4.65,23.12,0.88
IMAGE,LYC,Lycksele,64.61,18.75,61.73,98.29,7.26,4.46,22.70,1.30
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.43,105.41,10.96,4.37,22.23,1.77
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.57,107.96,11.76,3.90,22.06,1.94
IMAGE,HAN,Hankasalmi,62.25,26.60,59.08,103.96,9.92,3.79,22.32,1.68
IMAGE,DOB,Dombas,62.07,9.11,59.35,89.14,2.62,3.85,23.31,0.69
IMAGE,SOL,Solund,61.08,4.84,58.46,85.22,0.74,3.66,23.57,0.43
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.27,101.64,8.65,3.42,22.48,1.52
IMAGE,HAR,Harestua,60.21,10.71,57.26,89.69,3.25,3.42,23.27,0.73
IMAGE,UPS,Uppsala,59.90,17.35,56.74,95.15,5.83,3.32,22.91,1.09
IMAGE,KAR,Karmoy,59.21,5.24,56.36,84.79,1.00,3.26,23.60,0.40
IMAGE,TAR,Tartu,58.26,26.46,54.89,102.54,8.62,3.02,22.42,1.58
IMAGE,BRZ,Birzai,56.17,24.86,52.66,100.55,7.57,2.72,22.55,1.45
IMAGE,HLP,Hel,54.61,18.82,50.94,94.81,5.53,2.52,22.93,1.07
IMAGE,SUW,Suwałki,54.01,23.18,50.31,98.52,6.62,2.45,22.69,1.31
IMAGE,WNG,Wingst,53.74,9.07,50.01,86.18,2.51,2.42,23.51,0.49
IMAGE,NGK,Niemegk,52.07,12.68,48.05,88.82,3.54,2.24,23.33,0.67
IMAGE,PPN,Polesie,51.45,23.13,47.50,97.92,6.12,2.19,22.73,1.27
GIMA,ARCT,Arctic Village,68.13,214.43,69.01,268.21,18.01,7.79,11.37,12.63
GIMA,BETT,Bettles,66.90,208.45,66.79,263.87,15.80,6.44,11.66,12.34
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.31,268.35,16.85,5.73,11.36,12.64
GIMA,EAGL,Eagle,64.78,218.84,66.38,274.53,18.71,6.23,10.95,13.05
GIMA,FYKN,Fort Yukon,66.56,214.79,67.48,269.66,17.91,6.81,11.28,12.72
GIMA,GAKO,Gakona,62.39,214.87,63.26,272.15,17.30,4.94,11.11,12.89
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.24,268.44,15.69,4.32,11.36,12.64
GIMA,HOMR,Homer,59.66,208.35,59.31,267.56,14.90,3.84,11.42,12.58
GIMA,KAKO,Kaktovik,70.14,216.35,71.32,268.22,18.79,9.75,11.37,12.63
GIMA,KENA,Kenai College,60.55,208.74,60.30,267.52,15.14,4.07,11.42,12.58
GIMA,POKR,Poker Flat,65.12,212.57,65.63,268.58,17.02,5.88,11.35,12.65
GIMA,TRAP,Trapper Creek,62.24,209.58,62.17,267.49,15.64,4.59,11.42,12.58
MACCS,NAN,Nain,56.40,298.30,62.93,22.68,-21.74,4.83,3.74,20.26
MACCS,PGG,Pangnirtung,66.10,294.20,73.03,19.94,-28.72,11.74,3.92,20.08
MACCS,CRV,Clyde River,70.50,291.40,77.48,18.06,-33.34,21.30,4.05,19.95
MACCS,CDR,Cape Dorset,64.20,283.40,72.40,3.40,-23.02,10.93,5.03,18.97
MACCS,IGL,Igloolik,69.30,278.20,77.39,355.57,-25.58,20.98,5.55,18.45
MACCS,CHB,Coral Harbour,64.19,276.65,72.77,352.65,-17.63,11.39,5.74,18.26
MACCS,RBY,Repulse Bay,66.52,273.77,74.97,347.85,-17.21,14.88,6.06,17.94
MACCS,PEB,Pelly Bay,68.54,270.21,76.79,341.49,-15.48,19.16,6.49,17.51
MACCS,GJO,Gjoa Haven,68.63,264.15,76.66,330.89,-6.83,18.79,7.19,16.81
McMAC,AMER,Americus,38.50,263.70,48.20,334.26,2.68,2.25,6.97,17.03
McMAC,BENN,Bennington,41.36,262.84,50.89,332.96,3.21,2.51,7.06,16.94
McMAC,GLYN,Glyndon,46.87,263.55,56.25,333.59,2.45,3.24,7.01,16.99
McMAC,LRES,Linares,24.80,260.40,34.46,330.79,4.55,1.47,7.20,16.80
McMAC,LYFD,Lyford,26.40,262.20,36.26,332.86,3.67,1.54,7.06,16.94
McMAC,PCEL,Purcell,35.00,262.60,44.70,332.98,3.41,1.98,7.05,16.95
McMAC,RICH,Richardson,32.98,262.25,42.70,332.62,3.62,1.85,7.08,16.92
McMAC,SATX,San Antonio,29.44,261.39,39.14,331.73,4.07,1.66,7.14,16.86
McMAC,WRTH,Worthington,43.60,264.40,53.18,334.96,2.00,2.78,6.92,17.08
THEMIS,BMLS,Bay Mills,46.48,275.31,56.16,350.37,-7.09,3.22,5.90,18.10
THEMIS,CCNV,Carson City,39.19,240.22,45.25,305.58,13.02,2.02,8.88,15.12
THEMIS,CHBG,Chibougamau,49.81,285.58,58.48,5.11,-15.02,3.66,4.91,19.09
THEMIS,DRBY,Derby,44.95,287.87,53.44,7.86,-14.51,2.82,4.73,19.27
THEMIS,GBAY,Goose Bay,53.32,299.54,59.57,23.67,-20.23,3.90,3.68,20.32
THEMIS,HOTS,Hot Springs,47.59,245.34,54.46,309.68,13.19,2.96,8.61,15.39
THEMIS,KAPU,Kapuskasing,49.39,277.68,58.82,353.86,-9.74,3.73,5.66,18.34
THEMIS,KIAN,Kiana,66.97,199.56,65.54,256.50,12.11,5.83,12.15,11.85
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,65.69,14.29,-21.66,5.90,4.30,19.70
THEMIS,LOYS,Loysburg,40.18,281.62,49.71,358.98,-10.09,2.39,5.32,18.68
THEMIS,MCGR,Mcgrath,62.95,204.40,62.06,262.70,13.82,4.56,11.74,12.26
THEMIS,PGEO,Prince George,53.81,237.17,59.02,298.46,16.77,3.77,9.36,14.64
THEMIS,PINE,Pine Ridge,43.08,257.41,51.96,325.61,6.78,2.63,7.55,16.45
THEMIS,PTRS,Petersburg,56.81,227.05,59.97,286.43,18.21,3.99,10.16,13.84
THEMIS,RMUS,Remus,43.66,274.86,53.49,349.66,-6.13,2.82,5.94,18.06
THEMIS,SNAP,Snap Lake,63.58,249.13,70.48,309.90,13.39,8.96,8.59,15.41
THEMIS,SWNO,Shawano,44.78,271.40,54.60,344.76,-3.62,2.98,6.27,17.73
THEMIS,TPAS,The Pas,53.99,259.06,62.66,326.50,5.64,4.74,7.49,16.51
THEMIS,UKIA,Ukiah,45.14,241.07,51.25,305.21,14.01,2.55,8.91,15.09
THEMIS,WHIT,Whitehorse,61.01,224.78,63.71,282.35,18.98,5.10,10.43,13.57
USGS,BOU,Boulder,40.14,254.76,48.73,322.55,8.06,2.30,7.75,16.25
USGS,BRW,Point Barrow,71.32,203.38,70.59,256.15,14.04,9.06,12.18,11.82
USGS,BSL,NASA Stennis Space Center,30.35,270.36,40.78,343.16,-1.29,1.74,6.38,17.62
USGS,CMO,Fairbanks,64.87,212.14,65.31,268.35,16.85,5.73,11.36,12.64
USGS,DED,Dead Horse,70.36,211.21,70.74,263.50,17.14,9.19,11.69,12.31
USGS,FRD,Corbin,38.20,282.63,47.71,0.22,-10.29,2.21,5.24,18.76
USGS,FRN,Fresno,37.09,240.29,43.21,306.11,12.60,1.88,8.85,15.15
USGS,GUA,Dededo,13.59,144.87,9.54,217.40,0.75,1.03,14.76,9.24
USGS,HON,Honolulu,21.32,202.00,22.38,271.42,9.48,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.67,306.59,14.14,2.99,8.81,15.19
USGS,SHU,Sand Point,55.38,199.54,53.47,261.54,11.32,2.82,11.82,12.18
USGS,SIT,Sitka,57.06,224.67,59.75,283.91,18.11,3.94,10.33,13.67
USGS,SJG,Cayey,18.11,293.85,26.49,12.46,-12.99,1.25,4.42,19.58
USGS,TUC,Tucson,32.17,249.27,39.99,317.06,9.44,1.70,8.12,15.88
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.81,38.28,-111.09,26.54,2.70,21.30
PENGUIN,PG1,Antarctica,-85.50,77.20,-77.03,33.50,-101.50,19.85,3.02,20.98
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.73,39.22,-80.29,16.47,2.64,21.36
PENGUIN,PG3,Antarctica,-84.81,37.62,-74.02,36.83,-61.06,13.19,2.80,21.20
PENGUIN,PG4,Antarctica,-83.34,12.25,-71.31,36.54,-36.20,9.74,2.82,21.18
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.93,37.42,-29.51,8.49,2.76,21.24
