array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
CARISMA,THRF,Thief River Falls,48.03,263.63,57.68,332.44,2.84,3.50,7.05,16.95
CARISMA,VULC,Vulcan,50.37,247.02,57.61,309.89,13.93,3.49,8.56,15.44
CARISMA,WEYB,Weyburn,49.69,256.20,58.44,321.94,8.58,3.65,7.75,16.25
CARISMA,WGRY,Wells Gray,51.88,239.97,57.76,301.01,16.82,3.51,9.15,14.85
CANMOS,ALE,Alert,82.50,297.65,87.00,79.54,-53.59,364.62,23.91,0.09
CANMOS,BLC,Baker Lake,64.32,263.99,73.10,330.40,-2.44,11.83,7.19,16.81
CANMOS,BRD,Brandon,49.87,260.03,59.09,327.18,5.70,3.79,7.40,16.60
CANMOS,CBB,Cambridge Bay,69.12,254.97,76.62,313.23,8.17,18.69,8.33,15.67
CANMOS,EUA,Eureka,80.00,274.10,87.48,342.91,-55.99,516.99,6.35,17.65
CANMOS,FCC,Fort Churchill,58.76,265.91,68.05,334.64,-1.88,7.16,6.91,17.09
CANMOS,GLN,Glenlea,49.65,262.88,59.17,331.22,3.33,3.81,7.13,16.87
CANMOS,GWC,Great Whale River,55.30,282.25,64.63,359.92,-16.42,5.45,5.22,18.78
CANMOS,IQA,Iqaluit,63.75,291.48,71.67,14.95,-28.33,10.11,4.22,19.78
CANMOS,MBC,Mould Bay,76.31,240.64,80.90,280.86,21.73,39.95,10.49,13.51
CANMOS,MEA,Meanook,54.62,246.65,61.70,308.29,15.05,4.45,8.66,15.34
CANMOS,OTT,Ottawa,45.40,284.45,54.94,2.36,-13.26,3.03,5.06,18.94
CANMOS,PBQ,Poste de-la-Baleine,55.28,282.25,64.60,359.92,-16.41,5.44,5.22,18.78
CANMOS,RES,Resolute,74.69,265.11,82.50,326.06,-23.15,58.76,7.48,16.52
CANMOS,STJ,St. John's,47.59,307.32,52.45,31.36,-18.72,2.69,3.12,20.88
CANMOS,SNK,Sanikiluaq,56.50,280.80,65.87,357.82,-16.11,5.98,5.36,18.64
CANMOS,VIC,Victoria,48.52,236.58,53.75,298.15,16.61,2.86,9.34,14.66
CANMOS,WHS,Whiteshell,49.80,264.75,59.47,333.89,1.66,3.88,6.96,17.04
CANMOS,YKC,Yellowknife,62.48,245.52,69.09,303.82,17.67,7.85,8.96,15.04
AUTUMNX,FSJ,Fort St. John,56.23,239.27,61.89,298.73,18.32,4.51,9.30,14.70
AUTUMNX,AKUL,Akulivik,60.82,281.85,69.87,359.77,-20.44,8.44,5.23,18.77
AUTUMNX,ATHA,Athabasca,54.71,246.69,61.80,308.30,15.06,4.48,8.66,15.34
AUTUMNX,INUK,Inukjuak,58.47,281.95,67.65,359.71,-18.46,6.92,5.23,18.77
AUTUMNX,INUV,Inuvik,68.41,226.23,71.28,277.27,23.87,9.71,10.73,13.27
AUTUMNX,KJPK,Kuujjuarapik,55.28,282.24,64.61,359.90,-16.40,5.44,5.22,18.78
AUTUMNX,LARG,La,55.16,254.74,63.52,318.88,9.99,5.03,7.96,16.04
AUTUMNX,LETH,Lethbridge,49.64,247.13,56.92,310.21,13.73,3.36,8.53,15.47
AUTUMNX,PUVR,Puvirnituq,60.05,282.71,69.08,1.03,-20.36,7.84,5.15,18.85
AUTUMNX,RADI,Radisson,53.79,282.38,63.18,0.00,-15.60,4.91,5.22,18.78
AUTUMNX,REDR,Red,52.14,246.16,59.20,308.37,14.70,3.81,8.66,15.34
AUTUMNX,ROTH,Priddis,50.87,245.70,57.87,308.13,14.61,3.53,8.67,15.33
AUTUMNX,SALU,Salluit,62.20,284.35,70.97,3.84,-23.56,9.40,4.96,19.04
AUTUMNX,SCHF,Schefferville,54.80,293.19,62.79,15.38,-21.41,4.78,4.19,19.81
AUTUMNX,SEPT,Spet-Iles,50.22,293.73,58.19,15.46,-19.13,3.60,4.18,19.82
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,57.66,6.96,-16.16,3.49,4.75,19.25
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,57.71,359.39,-12.80,3.50,5.26,18.74
DTU,AMK,Tasiilaq,65.60,322.37,68.53,52.47,-23.68,7.46,1.72,22.28
DTU,ATU,Attu,67.93,306.43,73.49,37.04,-31.87,12.38,2.75,21.25
DTU,BFE,Brorfelde,55.62,11.67,52.16,89.03,2.43,2.66,23.28,0.72
DTU,DMH,Danmarkshavn,76.77,341.37,77.11,82.46,-18.27,20.09,23.72,0.28
DTU,FHB,Paamiut,62.00,310.32,66.93,38.23,-25.74,6.51,2.67,21.33
DTU,GDH,Qeqertarsuaq,69.25,306.47,74.75,38.13,-33.15,14.46,2.67,21.33
DTU,GHB,Nuuk,64.17,308.27,69.49,36.93,-27.99,8.14,2.75,21.25
DTU,HOV,Faroe Islands,61.50,353.24,59.88,76.37,-6.08,3.97,0.12,23.88
DTU,KUV,Kullorsuaq,74.57,302.82,80.24,40.13,-40.25,34.79,2.54,21.46
DTU,NAQ,Narsarsuaq,61.16,314.56,65.28,42.41,-23.85,5.72,2.39,21.61
DTU,NRD,Nord,81.60,343.33,81.17,99.09,-18.52,42.45,22.61,1.39
DTU,NRSQ,Narsarsuaq,61.16,314.56,65.28,42.40,-23.85,5.72,2.39,21.61
DTU,ROE,Romo,55.17,8.55,51.73,86.27,1.35,2.61,23.46,0.54
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.28,70.39,-17.88,9.71,0.52,23.48
DTU,SKT,Maniitsoq,65.42,307.10,70.93,36.23,-29.36,9.36,2.80,21.20
DTU,STF,Kangerlussuaq,67.02,309.28,72.14,39.75,-30.13,10.63,2.57,21.43
DTU,SUM,Summit Ice Cap,72.32,321.70,75.39,58.04,-28.71,15.71,1.35,22.65
DTU,SVS,Savissivik,76.02,294.90,82.55,31.08,-45.00,59.48,3.14,20.86
DTU,TAB,Thule Air Base ,79.54,291.18,85.95,37.20,-52.14,200.17,2.74,21.26
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-40.55,50.11,-23.28,1.73,1.87,22.13
DTU,THL,Qaanaaq,77.47,290.77,84.27,27.27,-48.55,100.47,3.40,20.60
DTU,UMQ,Uummannaq,70.68,307.87,75.91,41.18,-34.07,16.86,2.47,21.53
DTU,UPN,Upernavik,72.78,303.85,78.46,38.66,-37.79,25.00,2.64,21.36
IMAGE,NAL,Ny Alesund,78.92,11.95,76.46,108.42,3.78,18.25,21.99,2.01
IMAGE,LYR,Longyearbyen,78.20,15.82,75.54,109.61,6.51,16.03,21.91,2.09
IMAGE,HOR,Hornsund,77.00,15.60,74.40,107.39,6.21,13.82,22.06,1.94
IMAGE,HOP,Hopen Island,76.51,25.01,73.41,113.44,12.49,12.27,21.65,2.35
IMAGE,BJN,Bear Island,74.50,19.20,71.74,106.59,8.21,10.19,22.11,1.89
IMAGE,NOR,Nordkapp,71.09,25.79,68.03,108.41,11.32,7.15,21.99,2.01
IMAGE,SOR,Soroya,70.54,22.22,67.63,105.14,9.15,6.90,22.21,1.79
IMAGE,ALT,Alta,69.86,22.96,66.91,105.22,9.38,6.50,22.20,1.80
IMAGE,KEV,Kevo,69.76,27.01,66.65,108.41,11.54,6.36,21.99,2.01
IMAGE,TRO,Tromso,69.66,18.94,66.88,101.86,7.10,6.49,22.42,1.58
IMAGE,MAS,Masi,69.46,23.70,66.47,105.53,9.68,6.27,22.18,1.82
IMAGE,AND,Andenes,69.30,16.03,66.66,99.28,5.41,6.37,22.60,1.40
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.19,102.89,7.99,6.13,22.36,1.64
IMAGE,KAU,Kautokeino,69.02,23.05,66.05,104.70,9.21,6.07,22.24,1.76
IMAGE,IVA,Ivalo,68.56,27.29,65.43,107.85,11.27,5.78,22.03,1.97
IMAGE,ABK,Abisko,68.35,18.82,65.55,100.84,6.79,5.84,22.49,1.51
IMAGE,LEK,Leknes,68.13,13.54,65.58,96.46,3.88,5.85,22.78,1.22
IMAGE,MUO,Muonio,68.02,23.53,65.01,104.44,9.19,5.60,22.25,1.75
IMAGE,LOZ,Lovozero,67.97,35.08,64.62,114.00,14.76,5.44,21.62,2.38
IMAGE,KIR,Kiruna,67.84,20.42,64.95,101.79,7.54,5.58,22.43,1.57
IMAGE,RST,Rost,67.52,12.09,65.03,94.89,3.04,5.61,22.89,1.11
IMAGE,SOD,Sodankylä,67.37,26.63,64.24,106.60,10.54,5.30,22.11,1.89
IMAGE,PEL,Pello,66.90,24.08,63.85,104.22,9.15,5.15,22.27,1.73
IMAGE,JCK,Jackvik,66.40,16.98,63.61,98.12,5.50,5.06,22.67,1.33
IMAGE,DON,Donna,66.11,12.50,63.53,94.33,3.18,5.03,22.93,1.07
IMAGE,RAN,Ranua,65.90,26.41,62.75,105.61,9.96,4.77,22.17,1.83
IMAGE,RVK,Rorvik,64.94,10.98,62.37,92.42,2.35,4.65,23.05,0.95
IMAGE,LYC,Lycksele,64.61,18.75,61.67,98.58,6.08,4.44,22.64,1.36
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.31,105.63,9.88,4.34,22.17,1.83
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.44,108.11,10.77,3.87,22.01,1.99
IMAGE,HAN,Hankasalmi,62.25,26.60,58.98,104.13,8.90,3.77,22.27,1.73
IMAGE,DOB,Dombas,62.07,9.11,59.38,89.43,1.43,3.86,23.25,0.75
IMAGE,SOL,Solund,61.08,4.84,58.54,85.49,-0.46,3.67,23.52,0.48
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.19,101.78,7.67,3.41,22.43,1.57
IMAGE,HAR,Harestua,60.21,10.71,57.28,89.91,2.14,3.42,23.22,0.78
IMAGE,UPS,Uppsala,59.90,17.35,56.71,95.33,4.79,3.32,22.86,1.14
IMAGE,KAR,Karmoy,59.21,5.24,56.44,85.01,-0.14,3.27,23.55,0.45
IMAGE,TAR,Tartu,58.26,26.46,54.80,102.61,7.71,3.01,22.37,1.63
IMAGE,BRZ,Birzai,56.17,24.86,52.59,100.59,6.70,2.71,22.51,1.49
IMAGE,HLP,Hel,54.61,18.82,50.92,94.85,4.64,2.52,22.89,1.11
IMAGE,SUW,Suwałki,54.01,23.18,50.26,98.52,5.78,2.45,22.65,1.35
IMAGE,WNG,Wingst,53.74,9.07,50.08,86.26,1.56,2.43,23.46,0.54
IMAGE,NGK,Niemegk,52.07,12.68,48.10,88.85,2.66,2.24,23.29,0.71
IMAGE,PPN,Polesie,51.45,23.13,47.45,97.88,5.33,2.19,22.69,1.31
GIMA,ARCT,Arctic Village,68.13,214.43,68.92,266.45,20.95,7.73,11.45,12.55
GIMA,BETT,Bettles,66.90,208.45,66.66,262.27,18.36,6.37,11.73,12.27
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.22,266.80,19.27,5.69,11.43,12.57
GIMA,EAGL,Eagle,64.78,218.84,66.34,272.91,21.26,6.21,11.02,12.98
GIMA,FYKN,Fort Yukon,66.56,214.79,67.39,267.98,20.62,6.77,11.35,12.65
GIMA,GAKO,Gakona,62.39,214.87,63.19,270.68,19.49,4.92,11.17,12.83
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.14,267.07,17.70,4.29,11.41,12.59
GIMA,HOMR,Homer,59.66,208.35,59.21,266.26,16.74,3.82,11.46,12.54
GIMA,KAKO,Kaktovik,70.14,216.35,71.24,266.29,22.18,9.66,11.46,12.54
GIMA,KENA,Kenai College,60.55,208.74,60.20,266.19,17.07,4.05,11.47,12.53
GIMA,POKR,Poker Flat,65.12,212.57,65.54,267.02,19.48,5.83,11.41,12.59
GIMA,TRAP,Trapper Creek,62.24,209.58,62.08,266.08,17.73,4.56,11.48,12.52
MACCS,NAN,Nain,56.40,298.30,63.50,22.33,-23.25,5.02,3.73,20.27
MACCS,PGG,Pangnirtung,66.10,294.20,73.54,19.76,-31.42,12.46,3.90,20.10
MACCS,CRV,Clyde River,70.50,291.40,77.98,18.01,-36.98,23.05,4.01,19.99
MACCS,CDR,Cape Dorset,64.20,283.40,72.91,2.67,-25.22,11.58,5.04,18.96
MACCS,IGL,Igloolik,69.30,278.20,77.88,354.55,-28.76,22.69,5.58,18.42
MACCS,CHB,Coral Harbour,64.19,276.65,73.25,351.59,-19.33,12.04,5.78,18.22
MACCS,RBY,Repulse Bay,66.52,273.77,75.44,346.61,-19.08,15.82,6.11,17.89
MACCS,PEB,Pelly Bay,68.54,270.21,77.24,339.96,-17.25,20.49,6.55,17.45
MACCS,GJO,Gjoa Haven,68.63,264.15,77.05,329.04,-7.09,19.91,7.28,16.72
McMAC,AMER,Americus,38.50,263.70,48.45,333.17,3.31,2.27,7.00,17.00
McMAC,BENN,Bennington,41.36,262.84,51.15,331.84,3.83,2.54,7.09,16.91
McMAC,GLYN,Glyndon,46.87,263.55,56.55,332.42,3.01,3.29,7.05,16.95
McMAC,LRES,Linares,24.80,260.40,34.56,329.84,5.24,1.47,7.23,16.77
McMAC,LYFD,Lyford,26.40,262.20,36.40,331.88,4.38,1.54,7.09,16.91
McMAC,PCEL,Purcell,35.00,262.60,44.91,331.92,4.08,1.99,7.09,16.91
McMAC,RICH,Richardson,32.98,262.25,42.89,331.58,4.30,1.86,7.11,16.89
McMAC,SATX,San Antonio,29.44,261.39,39.29,330.72,4.77,1.67,7.17,16.83
McMAC,WRTH,Worthington,43.60,264.40,53.47,333.83,2.57,2.82,6.96,17.04
THEMIS,BMLS,Bay Mills,46.48,275.31,56.61,349.33,-6.99,3.30,5.93,18.07
THEMIS,CCNV,Carson City,39.19,240.22,45.27,304.60,13.63,2.02,8.91,15.09
THEMIS,CHBG,Chibougamau,49.81,285.58,59.04,4.31,-15.62,3.78,4.93,19.07
THEMIS,DRBY,Derby,44.95,287.87,54.03,7.06,-14.93,2.90,4.74,19.26
THEMIS,GBAY,Goose Bay,53.32,299.54,60.17,23.29,-21.52,4.04,3.66,20.34
THEMIS,HOTS,Hot Springs,47.59,245.34,54.57,308.51,14.02,2.98,8.65,15.35
THEMIS,KAPU,Kapuskasing,49.39,277.68,59.30,352.86,-9.91,3.84,5.69,18.31
THEMIS,KIAN,Kiana,66.97,199.56,65.37,255.02,14.37,5.76,12.21,11.79
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,66.24,13.77,-23.21,6.16,4.30,19.70
THEMIS,LOYS,Loysburg,40.18,281.62,50.24,358.02,-10.01,2.44,5.35,18.65
THEMIS,MCGR,Mcgrath,62.95,204.40,61.93,261.32,15.86,4.52,11.79,12.21
THEMIS,PGEO,Prince George,53.81,237.17,59.10,297.16,18.06,3.79,9.40,14.60
THEMIS,PINE,Pine Ridge,43.08,257.41,52.16,324.48,7.44,2.66,7.58,16.42
THEMIS,PTRS,Petersburg,56.81,227.05,59.99,285.08,19.87,4.00,10.21,13.79
THEMIS,RMUS,Remus,43.66,274.86,53.92,348.61,-5.90,2.88,5.97,18.03
THEMIS,SNAP,Snap Lake,63.58,249.13,70.71,308.13,15.41,9.16,8.67,15.33
THEMIS,SWNO,Shawano,44.78,271.40,54.99,343.67,-3.29,3.04,6.30,17.70
THEMIS,TPAS,The Pas,53.99,259.06,62.95,325.19,6.35,4.83,7.54,16.46
THEMIS,UKIA,Ukiah,45.14,241.07,51.32,304.11,14.78,2.56,8.94,15.06
THEMIS,WHIT,Whitehorse,61.01,224.78,63.71,280.84,21.10,5.10,10.49,13.51
USGS,BOU,Boulder,40.14,254.76,48.87,321.46,8.72,2.31,7.78,16.22
USGS,BRW,Point Barrow,71.32,203.38,70.42,254.39,17.06,8.90,12.26,11.74
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.09,342.12,-0.62,1.76,6.41,17.59
USGS,CMO,Fairbanks,64.87,212.14,65.22,266.80,19.27,5.69,11.43,12.57
USGS,DED,Dead Horse,70.36,211.21,70.62,261.65,20.35,9.08,11.77,12.23
USGS,FRD,Corbin,38.20,282.63,48.26,359.27,-10.18,2.26,5.26,18.74
USGS,FRN,Fresno,37.09,240.29,43.21,305.16,13.16,1.88,8.87,15.13
USGS,GUA,Dededo,13.59,144.87,9.56,216.75,1.12,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.26,270.80,9.70,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.77,305.41,15.02,3.00,8.85,15.15
USGS,SHU,Sand Point,55.38,199.54,53.35,260.43,12.75,2.81,11.85,12.15
USGS,SIT,Sitka,57.06,224.67,59.75,282.57,19.81,3.94,10.38,13.62
USGS,SJG,Cayey,18.11,293.85,27.36,11.62,-12.68,1.27,4.44,19.56
USGS,TUC,Tucson,32.17,249.27,40.02,316.11,10.02,1.71,8.14,15.86
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.65,38.07,-109.82,25.84,2.68,21.32
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.88,33.28,-100.33,19.40,3.00,21.00
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.57,38.91,-79.18,16.11,2.62,21.38
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.85,36.51,-60.03,12.93,2.78,21.22
PENGUIN,PG4,Antarctica,-83.34,12.25,-71.14,36.17,-35.30,9.57,2.80,21.20
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.75,37.02,-28.66,8.34,2.75,21.25
