array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
AUTUMNX,STFL,Saint-Felicien,48.65,287.55,58.15,6.42,-16.68,3.59,4.76,19.24
AUTUMNX,VLDR,Val-d'Or,48.05,282.22,58.16,358.74,-13.07,3.59,5.27,18.73
DTU,AMK,Tasiilaq,65.60,322.37,68.84,52.96,-25.46,7.67,1.65,22.35
DTU,ATU,Attu,67.93,306.43,73.86,37.47,-34.21,12.94,2.69,21.31
DTU,BFE,Brorfelde,55.62,11.67,52.19,89.21,1.68,2.66,23.24,0.76
DTU,DMH,Danmarkshavn,76.77,341.37,77.16,83.81,-20.42,20.26,23.60,0.40
DTU,FHB,Paamiut,62.00,310.32,67.34,38.45,-27.48,6.73,2.62,21.38
DTU,GDH,Qeqertarsuaq,69.25,306.47,75.12,38.67,-35.63,15.16,2.61,21.39
DTU,GHB,Nuuk,64.17,308.27,69.88,37.19,-29.93,8.45,2.70,21.30
DTU,HOV,Faroe Islands,61.50,353.24,60.02,76.75,-7.18,4.00,0.07,23.93
DTU,KUV,Kullorsuaq,74.57,302.82,80.57,41.26,-43.60,37.25,2.43,21.57
DTU,NAQ,Narsarsuaq,61.16,314.56,65.67,42.65,-25.48,5.89,2.34,21.66
DTU,NRD,Nord,81.60,343.33,81.11,101.13,-21.25,41.88,22.44,1.56
DTU,NRSQ,Narsarsuaq,61.16,314.56,65.67,42.65,-25.48,5.89,2.34,21.66
DTU,ROE,Romo,55.17,8.55,51.78,86.45,0.58,2.61,23.42,0.58
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.44,71.18,-19.64,9.87,0.44,23.56
DTU,SKT,Maniitsoq,65.42,307.10,71.32,36.53,-31.44,9.74,2.75,21.25
DTU,STF,Kangerlussuaq,67.02,309.28,72.51,40.18,-32.31,11.07,2.51,21.49
DTU,SUM,Summit Ice Cap,72.32,321.70,75.63,59.02,-31.01,16.23,1.25,22.75
DTU,SVS,Savissivik,76.02,294.90,82.91,32.25,-49.12,65.68,3.03,20.97
DTU,TAB,Thule Air Base ,79.54,291.18,86.27,40.30,-57.35,236.36,2.50,21.50
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-40.09,49.52,-23.46,1.71,1.88,22.12
DTU,THL,Qaanaaq,77.47,290.77,84.64,28.66,-53.33,114.75,3.27,20.73
DTU,UMQ,Uummannaq,70.68,307.87,76.25,41.87,-36.67,17.69,2.39,21.61
DTU,UPN,Upernavik,72.78,303.85,78.81,39.51,-40.83,26.54,2.55,21.45
IMAGE,NAL,Ny Alesund,78.92,11.95,76.34,109.49,1.95,17.94,21.89,2.11
IMAGE,LYR,Longyearbyen,78.20,15.82,75.41,110.56,4.81,15.76,21.81,2.19
IMAGE,HOR,Hornsund,77.00,15.60,74.28,108.26,4.62,13.63,21.97,2.03
IMAGE,HOP,Hopen Island,76.51,25.01,73.26,114.16,11.05,12.06,21.57,2.43
IMAGE,BJN,Bear Island,74.50,19.20,71.63,107.28,6.86,10.07,22.03,1.97
IMAGE,NOR,Nordkapp,71.09,25.79,67.91,108.88,10.22,7.07,21.93,2.07
IMAGE,SOR,Soroya,70.54,22.22,67.53,105.62,8.05,6.84,22.14,1.86
IMAGE,ALT,Alta,69.86,22.96,66.81,105.67,8.32,6.45,22.14,1.86
IMAGE,KEV,Kevo,69.76,27.01,66.53,108.82,10.52,6.30,21.93,2.07
IMAGE,TRO,Tromso,69.66,18.94,66.81,102.34,6.01,6.45,22.36,1.64
IMAGE,MAS,Masi,69.46,23.70,66.37,105.96,8.64,6.22,22.12,1.88
IMAGE,AND,Andenes,69.30,16.03,66.60,99.77,4.30,6.34,22.53,1.47
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.10,103.33,6.94,6.09,22.30,1.70
IMAGE,KAU,Kautokeino,69.02,23.05,65.95,105.12,8.18,6.02,22.18,1.82
IMAGE,IVA,Ivalo,68.56,27.29,65.31,108.22,10.30,5.73,21.97,2.03
IMAGE,ABK,Abisko,68.35,18.82,65.48,101.27,5.75,5.80,22.43,1.57
IMAGE,LEK,Leknes,68.13,13.54,65.54,96.93,2.79,5.83,22.72,1.28
IMAGE,MUO,Muonio,68.02,23.53,64.92,104.82,8.20,5.57,22.20,1.80
IMAGE,LOZ,Lovozero,67.97,35.08,64.47,114.28,13.87,5.38,21.57,2.43
IMAGE,KIR,Kiruna,67.84,20.42,64.88,102.20,6.53,5.55,22.37,1.63
IMAGE,RST,Rost,67.52,12.09,65.00,95.35,1.96,5.60,22.83,1.17
IMAGE,SOD,Sodankylä,67.37,26.63,64.13,106.94,9.60,5.25,22.06,1.94
IMAGE,PEL,Pello,66.90,24.08,63.76,104.57,8.21,5.11,22.21,1.79
IMAGE,JCK,Jackvik,66.40,16.98,63.56,98.51,4.51,5.04,22.62,1.38
IMAGE,DON,Donna,66.11,12.50,63.50,94.74,2.15,5.02,22.87,1.13
IMAGE,RAN,Ranua,65.90,26.41,62.65,105.92,9.07,4.74,22.12,1.88
IMAGE,RVK,Rorvik,64.94,10.98,62.36,92.81,1.35,4.65,23.00,1.00
IMAGE,LYC,Lycksele,64.61,18.75,61.61,98.91,5.17,4.42,22.59,1.41
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.21,105.90,9.03,4.31,22.12,1.88
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.32,108.30,9.99,3.84,21.96,2.04
IMAGE,HAN,Hankasalmi,62.25,26.60,58.89,104.34,8.10,3.75,22.23,1.77
IMAGE,DOB,Dombas,62.07,9.11,59.40,89.75,0.50,3.86,23.20,0.80
IMAGE,SOL,Solund,61.08,4.84,58.59,85.81,-1.41,3.68,23.46,0.54
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.11,101.98,6.90,3.39,22.39,1.61
IMAGE,HAR,Harestua,60.21,10.71,57.30,90.18,1.27,3.43,23.17,0.83
IMAGE,UPS,Uppsala,59.90,17.35,56.69,95.56,3.99,3.32,22.81,1.19
IMAGE,KAR,Karmoy,59.21,5.24,56.49,85.28,-1.03,3.28,23.50,0.50
IMAGE,TAR,Tartu,58.26,26.46,54.72,102.75,7.00,3.00,22.33,1.67
IMAGE,BRZ,Birzai,56.17,24.86,52.52,100.70,6.02,2.70,22.47,1.53
IMAGE,HLP,Hel,54.61,18.82,50.90,94.97,3.95,2.51,22.85,1.15
IMAGE,SUW,Suwałki,54.01,23.18,50.21,98.61,5.13,2.44,22.61,1.39
IMAGE,WNG,Wingst,53.74,9.07,50.13,86.41,0.82,2.43,23.42,0.58
IMAGE,NGK,Niemegk,52.07,12.68,48.13,88.96,1.98,2.24,23.25,0.75
IMAGE,PPN,Polesie,51.45,23.13,47.40,97.93,4.72,2.18,22.66,1.34
GIMA,ARCT,Arctic Village,68.13,214.43,68.85,265.08,23.38,7.68,11.51,12.49
GIMA,BETT,Bettles,66.90,208.45,66.57,261.04,20.44,6.32,11.78,12.22
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.15,265.61,21.26,5.66,11.48,12.52
GIMA,EAGL,Eagle,64.78,218.84,66.30,271.64,23.42,6.19,11.07,12.93
GIMA,FYKN,Fort Yukon,66.56,214.79,67.33,266.69,22.87,6.73,11.40,12.60
GIMA,GAKO,Gakona,62.39,214.87,63.14,269.55,21.32,4.90,11.21,12.79
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.08,266.02,19.33,4.28,11.45,12.55
GIMA,HOMR,Homer,59.66,208.35,59.15,265.27,18.24,3.80,11.50,12.50
GIMA,KAKO,Kaktovik,70.14,216.35,71.16,264.79,24.99,9.59,11.53,12.47
GIMA,KENA,Kenai College,60.55,208.74,60.13,265.17,18.63,4.03,11.51,12.49
GIMA,POKR,Poker Flat,65.12,212.57,65.48,265.81,21.51,5.80,11.46,12.54
GIMA,TRAP,Trapper Creek,62.24,209.58,62.01,265.01,19.43,4.54,11.52,12.48
MACCS,NAN,Nain,56.40,298.30,63.97,22.15,-24.57,5.19,3.71,20.29
MACCS,PGG,Pangnirtung,66.10,294.20,73.97,19.75,-33.80,13.12,3.87,20.13
MACCS,CRV,Clyde River,70.50,291.40,78.39,18.10,-40.19,24.71,3.98,20.02
MACCS,CDR,Cape Dorset,64.20,283.40,73.34,2.16,-27.16,12.17,5.04,18.96
MACCS,IGL,Igloolik,69.30,278.20,78.30,353.78,-31.66,24.30,5.60,18.40
MACCS,CHB,Coral Harbour,64.19,276.65,73.66,350.80,-20.81,12.64,5.80,18.20
MACCS,RBY,Repulse Bay,66.52,273.77,75.84,345.65,-20.72,16.70,6.14,17.86
MACCS,PEB,Pelly Bay,68.54,270.21,77.61,338.73,-18.79,21.73,6.60,17.40
