array,code,name,latitude,longitude,cgm_latitude,cgm_longitude,declination,lshell,mlt_midnight,mlt_ut
DTU,ROE,Romo,55.17,8.55,51.82,86.59,0.03,2.62,23.39,0.61
DTU,SCO,Ittoqqortoormiit,70.48,338.03,71.55,71.79,-20.98,9.98,0.38,23.62
DTU,SKT,Maniitsoq,65.42,307.10,71.61,36.80,-33.13,10.04,2.71,21.29
DTU,STF,Kangerlussuaq,67.02,309.28,72.78,40.54,-34.07,11.41,2.46,21.54
DTU,SUM,Summit Ice Cap,72.32,321.70,75.80,59.78,-32.81,16.62,1.18,22.82
DTU,SVS,Savissivik,76.02,294.90,83.18,33.21,-52.39,70.84,2.95,21.05
DTU,TAB,Thule Air Base ,79.54,291.18,86.50,42.95,-61.42,268.15,2.30,21.70
DTU,TDC,Tristan Da Cunha ,-37.07,347.68,-39.74,49.10,-23.59,1.69,1.89,22.11
DTU,THL,Qaanaaq,77.47,290.77,84.91,29.85,-57.14,127.16,3.18,20.82
DTU,UMQ,Uummannaq,70.68,307.87,76.50,42.43,-38.76,18.35,2.34,21.66
DTU,UPN,Upernavik,72.78,303.85,79.06,40.20,-43.24,27.77,2.49,21.51
IMAGE,NAL,Ny Alesund,78.92,11.95,76.25,110.24,0.65,17.71,21.82,2.18
IMAGE,LYR,Longyearbyen,78.20,15.82,75.32,111.23,3.61,15.57,21.75,2.25
IMAGE,HOR,Hornsund,77.00,15.60,74.20,108.87,3.50,13.49,21.91,2.09
IMAGE,HOP,Hopen Island,76.51,25.01,73.16,114.65,10.05,11.91,21.52,2.48
IMAGE,BJN,Bear Island,74.50,19.20,71.55,107.76,5.92,9.99,21.98,2.02
IMAGE,NOR,Nordkapp,71.09,25.79,67.82,109.21,9.47,7.02,21.89,2.11
IMAGE,SOR,Soroya,70.54,22.22,67.45,105.97,7.28,6.80,22.10,1.90
IMAGE,ALT,Alta,69.86,22.96,66.73,105.99,7.58,6.41,22.10,1.90
IMAGE,KEV,Kevo,69.76,27.01,66.44,109.11,9.82,6.26,21.89,2.11
IMAGE,TRO,Tromso,69.66,18.94,66.75,102.69,5.24,6.42,22.32,1.68
IMAGE,MAS,Masi,69.46,23.70,66.30,106.26,7.92,6.19,22.08,1.92
IMAGE,AND,Andenes,69.30,16.03,66.55,100.13,3.51,6.32,22.49,1.51
IMAGE,KIL,Kilpisjärvi,69.06,20.77,66.04,103.65,6.21,6.06,22.26,1.74
IMAGE,KAU,Kautokeino,69.02,23.05,65.88,105.42,7.47,5.99,22.14,1.86
IMAGE,IVA,Ivalo,68.56,27.29,65.23,108.48,9.63,5.70,21.93,2.07
IMAGE,ABK,Abisko,68.35,18.82,65.42,101.59,5.02,5.78,22.39,1.61
IMAGE,LEK,Leknes,68.13,13.54,65.51,97.27,2.02,5.82,22.68,1.32
IMAGE,MUO,Muonio,68.02,23.53,64.85,105.10,7.52,5.54,22.16,1.84
IMAGE,LOZ,Lovozero,67.97,35.08,64.36,114.48,13.28,5.34,21.53,2.47
IMAGE,KIR,Kiruna,67.84,20.42,64.82,102.49,5.82,5.52,22.33,1.67
IMAGE,RST,Rost,67.52,12.09,64.98,95.69,1.20,5.59,22.79,1.21
IMAGE,SOD,Sodankylä,67.37,26.63,64.06,107.18,8.96,5.22,22.02,1.98
IMAGE,PEL,Pello,66.90,24.08,63.69,104.82,7.56,5.09,22.18,1.82
IMAGE,JCK,Jackvik,66.40,16.98,63.52,98.79,3.82,5.03,22.58,1.42
IMAGE,DON,Donna,66.11,12.50,63.48,95.04,1.43,5.02,22.83,1.17
IMAGE,RAN,Ranua,65.90,26.41,62.57,106.14,8.46,4.71,22.09,1.91
IMAGE,RVK,Rorvik,64.94,10.98,62.35,93.09,0.64,4.64,22.96,1.04
IMAGE,LYC,Lycksele,64.61,18.75,61.57,99.15,4.53,4.41,22.56,1.44
IMAGE,OUJ,Oulujärvi,64.52,27.23,61.13,106.09,8.45,4.29,22.09,1.91
IMAGE,MEK,Mekrijärvi,62.77,30.97,59.23,108.44,9.47,3.82,21.94,2.06
IMAGE,HAN,Hankasalmi,62.25,26.60,58.82,104.50,7.57,3.73,22.20,1.80
IMAGE,DOB,Dombas,62.07,9.11,59.41,89.99,-0.16,3.86,23.17,0.83
IMAGE,SOL,Solund,61.08,4.84,58.62,86.05,-2.10,3.69,23.43,0.57
IMAGE,NUR,Nurmijärvi,60.50,24.65,57.06,102.12,6.38,3.38,22.36,1.64
IMAGE,HAR,Harestua,60.21,10.71,57.30,90.39,0.66,3.43,23.14,0.86
IMAGE,UPS,Uppsala,59.90,17.35,56.66,95.73,3.43,3.31,22.79,1.21
IMAGE,KAR,Karmoy,59.21,5.24,56.53,85.49,-1.68,3.29,23.47,0.53
IMAGE,TAR,Tartu,58.26,26.46,54.66,102.86,6.52,2.99,22.31,1.69
IMAGE,BRZ,Birzai,56.17,24.86,52.47,100.79,5.55,2.70,22.45,1.55
IMAGE,HLP,Hel,54.61,18.82,50.88,95.07,3.48,2.51,22.83,1.17
IMAGE,SUW,Suwałki,54.01,23.18,50.17,98.68,4.69,2.44,22.59,1.41
IMAGE,WNG,Wingst,53.74,9.07,50.17,86.54,0.30,2.44,23.40,0.60
IMAGE,NGK,Niemegk,52.07,12.68,48.15,89.06,1.50,2.25,23.23,0.77
IMAGE,PPN,Polesie,51.45,23.13,47.37,97.97,4.30,2.18,22.64,1.36
GIMA,ARCT,Arctic Village,68.13,214.43,68.79,264.12,25.14,7.64,11.56,12.44
GIMA,BETT,Bettles,66.90,208.45,66.50,260.18,21.89,6.29,11.82,12.18
GIMA,CIGO,College Int'l Geophysical Observatory,64.87,212.14,65.10,264.76,22.69,5.64,11.52,12.48
GIMA,EAGL,Eagle,64.78,218.84,66.28,270.74,25.03,6.18,11.12,12.88
GIMA,FYKN,Fort Yukon,66.56,214.79,67.29,265.77,24.51,6.71,11.45,12.55
GIMA,GAKO,Gakona,62.39,214.87,63.12,268.74,22.67,4.89,11.25,12.75
GIMA,HLMS,High Latitude Monitoring Station,61.23,210.13,61.04,265.28,20.51,4.27,11.48,12.52
GIMA,HOMR,Homer,59.66,208.35,59.11,264.57,19.31,3.79,11.53,12.47
GIMA,KAKO,Kaktovik,70.14,216.35,71.11,263.73,27.03,9.54,11.59,12.41
GIMA,KENA,Kenai College,60.55,208.74,60.09,264.45,19.74,4.02,11.54,12.46
GIMA,POKR,Poker Flat,65.12,212.57,65.43,264.95,22.97,5.78,11.50,12.50
GIMA,TRAP,Trapper Creek,62.24,209.58,61.96,264.25,20.65,4.53,11.55,12.45
MACCS,NAN,Nain,56.40,298.30,64.33,22.04,-25.67,5.33,3.70,20.30
MACCS,PGG,Pangnirtung,66.10,294.20,74.30,19.76,-35.76,13.65,3.85,20.15
MACCS,CRV,Clyde River,70.50,291.40,78.70,18.21,-42.83,26.06,3.95,20.05
MACCS,CDR,Cape Dorset,64.20,283.40,73.67,1.79,-28.76,12.65,5.05,18.95
MACCS,IGL,Igloolik,69.30,278.20,78.60,353.19,-34.09,25.62,5.62,18.38
MACCS,CHB,Coral Harbour,64.19,276.65,73.97,350.20,-21.98,13.11,5.82,18.18
MACCS,RBY,Repulse Bay,66.52,273.77,76.13,344.91,-21.99,17.41,6.17,17.83
MACCS,PEB,Pelly Bay,68.54,270.21,77.89,337.79,-19.93,22.72,6.65,17.35
MACCS,GJO,Gjoa Haven,68.63,264.15,77.62,326.37,-6.63,21.75,7.41,16.59
McMAC,AMER,Americus,38.50,263.70,48.83,331.78,4.36,2.31,7.05,16.95
McMAC,BENN,Bennington,41.36,262.84,51.54,330.42,4.89,2.59,7.14,16.86
McMAC,GLYN,Glyndon,46.87,263.55,57.02,330.90,4.05,3.37,7.11,16.89
McMAC,LRES,Linares,24.80,260.40,34.72,328.67,6.22,1.48,7.26,16.74
McMAC,LYFD,Lyford,26.40,262.20,36.62,330.68,5.39,1.55,7.12,16.88
McMAC,PCEL,Purcell,35.00,262.60,45.23,330.58,5.13,2.02,7.13,16.87
McMAC,RICH,Richardson,32.98,262.25,43.18,330.28,5.35,1.88,7.15,16.85
McMAC,SATX,San Antonio,29.44,261.39,39.53,329.48,5.79,1.68,7.20,16.80
McMAC,WRTH,Worthington,43.60,264.40,53.92,332.37,3.59,2.88,7.01,16.99
THEMIS,BMLS,Bay Mills,46.48,275.31,57.28,347.99,-6.72,3.42,5.97,18.03
THEMIS,CCNV,Carson City,39.19,240.22,45.35,303.37,14.66,2.02,8.94,15.06
THEMIS,CHBG,Chibougamau,49.81,285.58,59.86,3.33,-16.53,3.97,4.95,19.05
THEMIS,DRBY,Derby,44.95,287.87,54.90,6.09,-15.57,3.02,4.76,19.24
THEMIS,GBAY,Goose Bay,53.32,299.54,61.04,22.94,-23.59,4.27,3.64,20.36
THEMIS,HOTS,Hot Springs,47.59,245.34,54.78,306.99,15.53,3.01,8.70,15.30
THEMIS,KAPU,Kapuskasing,49.39,277.68,60.02,351.60,-10.06,4.00,5.73,18.27
THEMIS,KIAN,Kiana,66.97,199.56,65.15,253.12,17.29,5.66,12.29,11.71
THEMIS,KUUJ,Kuujjuaq,58.10,291.60,67.06,13.24,-25.70,6.58,4.28,19.72
THEMIS,LOYS,Loysburg,40.18,281.62,51.01,356.82,-9.84,2.53,5.38,18.62
THEMIS,MCGR,Mcgrath,62.95,204.40,61.77,259.54,18.61,4.47,11.86,12.14
THEMIS,PGEO,Prince George,53.81,237.17,59.25,295.44,20.27,3.83,9.47,14.53
THEMIS,PINE,Pine Ridge,43.08,257.41,52.48,323.02,8.61,2.70,7.63,16.37
THEMIS,PTRS,Petersburg,56.81,227.05,60.04,283.30,22.50,4.01,10.28,13.72
THEMIS,RMUS,Remus,43.66,274.86,54.57,347.28,-5.44,2.98,6.02,17.98
THEMIS,SNAP,Snap Lake,63.58,249.13,71.05,305.68,19.35,9.48,8.79,15.21
THEMIS,SWNO,Shawano,44.78,271.40,55.58,342.26,-2.65,3.13,6.35,17.65
THEMIS,TPAS,The Pas,53.99,259.06,63.40,323.44,7.84,4.99,7.60,16.40
THEMIS,UKIA,Ukiah,45.14,241.07,51.46,302.71,16.14,2.58,8.99,15.01
THEMIS,WHIT,Whitehorse,61.01,224.78,63.73,278.84,24.38,5.11,10.58,13.42
USGS,BOU,Boulder,40.14,254.76,49.13,320.09,9.85,2.34,7.83,16.17
USGS,BRW,Point Barrow,71.32,203.38,70.18,252.10,21.00,8.70,12.36,11.64
USGS,BSL,NASA Stennis Space Center,30.35,270.36,41.52,340.82,0.39,1.78,6.45,17.55
USGS,CMO,Fairbanks,64.87,212.14,65.10,264.76,22.69,5.64,11.52,12.48
USGS,DED,Dead Horse,70.36,211.21,70.45,259.22,24.79,8.93,11.89,12.11
USGS,FRD,Corbin,38.20,282.63,49.04,358.09,-9.98,2.33,5.29,18.71
USGS,FRN,Fresno,37.09,240.29,43.27,303.98,14.11,1.89,8.90,15.10
USGS,GUA,Dededo,13.59,144.87,9.47,215.99,1.52,1.03,14.77,9.23
USGS,HON,Honolulu,21.32,202.00,22.28,270.04,10.04,1.17,11.16,12.84
USGS,NEW,Colville National Forest,48.27,242.88,54.95,303.88,16.60,3.03,8.91,15.09
USGS,SHU,Sand Point,55.38,199.54,53.22,259.02,14.63,2.79,11.90,12.10
USGS,SIT,Sitka,57.06,224.67,59.78,280.80,22.45,3.95,10.45,13.55
USGS,SJG,Cayey,18.11,293.85,28.48,10.56,-12.22,1.29,4.46,19.54
USGS,TUC,Tucson,32.17,249.27,40.12,314.95,10.93,1.71,8.17,15.83
PENGUIN,PG0,Antarctica,-83.67,88.68,-78.43,37.70,-108.36,24.85,2.65,21.35
PENGUIN,PG1,Antarctica,-85.50,77.20,-76.65,32.95,-99.00,18.76,2.97,21.03
PENGUIN,PG2,Antarctica,-84.42,57.96,-75.34,38.46,-77.90,15.60,2.60,21.40
PENGUIN,PG3,Antarctica,-84.81,37.62,-73.61,36.06,-58.86,12.56,2.76,21.24
PENGUIN,PG4,Antarctica,-83.34,12.25,-70.87,35.68,-34.29,9.31,2.79,21.21
PENGUIN,PG5,Antarctica,-81.96,5.71,-69.47,36.50,-27.72,8.13,2.73,21.27
